occupation,count
Agricultural Domestic Servant,6
Agricultural Implement Maker,6
Agricultural Laberer,6
Agricultural Labourer and Army Pensioner,6
Agricultural Labourours,6
Agricultural of Domestic Works,6
Agriculture Farmer,6
Agriculturist Farmer's Son,6
Agriculutral Labourer,6
Agriel Labourer,6
Agrtl Labourer,6
An Apprentice,6
Annity,6
App Cabinet Maker,6
App Clerk,6
App Dressmaker,6
App Iron Turner,6
Appr Carpenter,6
Apprentice Accountant,6
Apprentice Book Folder,6
Apprentice Brass Moulder,6
Apprentice Builder,6
Apprentice Cutter,6
Apprentice Engineering,6
Apprentice Flax Spinner,6
Apprentice Iron Fitter,6
Apprentice Lapper,6
Apprentice Mechanical Engineer,6
Apprentice Sawyer,6
Apprentice Taylor,6
Apprentice Turner,6
Apprentice Watchmaker,6
Apprentice to Business,6
Apprentice to Painting,6
Apprentice to Photography,6
Apprentice to Sales,6
Apprentice to Tailor,6
Aprentice Blacksmith,6
Aprentice Tailor,6
Aprentice to Carpenter,6
Architect and C.E.,6
Arg Labourer,6
Argicultural Labourer,6
Army Penshioner,6
Army Pensioner Labourer,6
Army Pensioner Unemployed,6
Army Pensioner and Caretaker,6
Army Pensioner and Laborer,6
Articled Clerk,6
Artisan Carpenter,6
Artist (Painting),6
Asist on Farm,6
Asistant House Keeper,6
Asistant Housekeeper,6
Assist Grocer,6
Assist School Teacher,6
Assist in House,6
Assist in House Work,6
Assist in Shop,6
Assistant Bar Maid,6
Assistant English Confectioner,6
Assistant Farming,6
Assistant Flesher,6
Assistant Houskeeper,6
Assistant Labourer,6
Assistant Provision Dealer,6
Assistant Seamstress,6
Assistant Shop-Keeper,6
Assistant Teacher National School,6
Assistant Tobacconist,6
Assistant at Farm,6
Assistant in Provision Shop,6
Assistant of Customs,6
Assistant of Excise,6
Assistant to Head,6
Assistant-Grocery and Wine Trade,6
Assistent,6
Assisting her Mother,6
Assists in Farm,6
Assurance Clerk,6
Asylum Pensioner,6
At Farm Labour etc,6
Atending a School,6
Athome,6
Attend in School,6
Attending A School,6
Attending at school,6
Attending in School,6
Attening School,6
Auctioneer and C,6
Auctioneers Porter,6
Aunt,6
Auxilary Postman,6
Auxillary Postman,6
Bachelor of Arts,6
Back Minder,6
Baker Domestic Servant,6
Baker and Publican,6
Baker and Shop Keeper,6
Baker's Son,6
Bank Assistant,6
Bank Director,6
Bank Porter Domestic Servant,6
Bank Shares,6
Banker Clerk,6
Bar Keeper,6
Bar Maid Domestic Servant,6
Bar Manager,6
Bar. Maid,6
Barmaid Unemployed,6
Barr Maid,6
Barrister at Law Practising,6
Barrister at Law in Actual Practice,6
Battler,6
Beetling Enginman,6
Belt Maker,6
Benburb Lodge,6
Bewery Labourer,6
Bill-Poster,6
Biscuit Ornamentor,6
Biscuite Packer,6
Bk Servant,6
Black Smith's Wife,6
Blacksmith's Helper,6
Blacksmiths,6
Blak Smith,6
Blind Maker,6
Block Smith,6
Boarder Scholar,6
Boarders,6
Boardinghouse Keeper,6
Bobbin Winder in Linen Factory,6
Bobin Winder,6
Bodymaker,6
Bog Ranger,6
Boiler Cleaner,6
Boiler Coverer,6
Boiler maker,6
Boilermaker Shipyard,6
Book Foulder,6
Book Shop Assistant,6
Bookbinding,6
Boot Closing,6
Boot Factor,6
Boot Makers,6
Boot Sales,6
Boot Upper Fitter,6
Boot and Shoe maker,6
Bootcloser,6
Boss,6
Bot Maker,6
Bottle blower,6
Bottlemaker,6
Boy Maker,6
Brass Molder,6
Bread Packer,6
Breadvan Driver,6
Brewery Cooper,6
Brewery Engine Driver,6
Brewery Labrour,6
Brewery Manager,6
Brewery Van Driver,6
Brick Layers,6
Brick Layor,6
Bricklayor,6
Brickwork Labourer,6
Bridewell Keeper,6
Builder and Carpenter,6
Builder and Contracter,6
Builder's Apprentice,6
Builder's Foreman,6
Builders Manager,6
Builders Merchant,6
Building Surveyor,6
Butcher's Messenger,6
Butchers,6
Butter Porter,6
Buttonhole Machinist,6
C,6
C. Weaver,6
Cabinate Maker,6
Cabinet Maker Apprentice,6
Cameric Weaver,6
Camerick Weaver,6
Canteen Steward,6
Canvasser,6
Car Driver Unemployed,6
Car Driving,6
Car Owner Daughter,6
Carder in Linen Factory,6
Carder in Linen Mill,6
Care Keeper,6
Caretaker Daughter,6
Caretaker Son,6
Caretaker and Labourer,6
Caretaker of Land,6
Caretaking,6
Caring a Farm,6
Carpenter App,6
Carpenter Child,6
Carpenter Ship,6
Carpenter not Employed,6
Carpenters Assistant,6
Carpet,6
Carpet Sewer,6
Carpet Weaver in Factory,6
Carpinter Son,6
Carptner,6
Carriage Maker,6
Cartar,6
Carter (Labourer),6
Carter Groom,6
Catch Boy in Ship Yard,6
Cattle and Pig Dealer,6
Cattleman,6
Caulker Ship,6
Chain Maker,6
Char. Woman,6
"Charwoman ""Domestic""",6
Charwoman Servant,6
Charwoman Unemployed,6
Chemical Plumber,6
Chemists Porter,6
Child Going to School,6
Children's Nurse Domestic Servant,6
Childrens Maid-Domestic Servant,6
Childs Nurse,6
Chool Boy,6
Cigar Merchant,6
Civil Bill Officer and Farmer,6
Civil Servant Ordnance Survey,6
Clark Commercial,6
Clergyman C C,6
Clergyman R C,6
Clergyman's Son,6
Clergyman-Curate,6
Clerk (Draper),6
Clerk Bookeeper,6
Clerk Civil Service,6
Clerk County Council,6
Clerk Dublin Corporation,6
Clerk Insurance Office,6
Clerk Linen Office,6
Clerk National Bank,6
Clerk S C,6
Clerk Shirt Factory,6
Clerk in Corn Store,6
Clerk in Corporation,6
Clerk in Spirit Store,6
Clerk in Timber Trade,6
Clerk in Weaving Factory,6
Clerk of Asylum,6
Clerk to Solicitor,6
"Clerk, Unemployed",6
Cloak Maker,6
Cloth Beetler,6
Cloth Lapper,6
Cloth Passer in Factory,6
Clother Dealer,6
Clothes Merchant,6
Club Maker,6
Coach Bilder,6
Coach Body maker,6
Coach Builder Apprentice,6
Coach Man D S,6
Coach-Smith,6
Coachman - Domestic,6
Coachman Dom. Servt,6
Coachman Domestic Serv,6
Coachman and General Servant,6
Coachman's Son,6
Coal Miner Unemployed,6
Coalporter,6
Collar,6
Collar Factory,6
Collar Finisher,6
Collar Turner,6
Combric Weaver,6
Comercial Porter,6
Commercial Clerk Coal Trade,6
Commercial Traveller (Grocery),6
Commercial Travler,6
Commericial Clerk,6
Commison Agent,6
Comn Agent,6
Confectionery Shop Assistant,6
Const R.I.Consty,6
Constable R.I C,6
Constable R.I. Constby,6
Constable in R I C,6
Constable of R. I. C,6
Constables Daughter,6
Contracter,6
Convict-General Labourer,6
Cook Cutter,6
Cook Domestic Servat,6
Cook House Keeper,6
Cook Housekeeper,6
Cook and House Keeper Domestic Servant,6
Cook in Hotel,6
Cook-Dom. Servt,6
Cook. D. Servant,6
Cooking,6
Cooper Brewery,6
Cooper Journeyman,6
Cop Winder,6
Cordwainer,6
Corporation,6
Corporation Inspector,6
Cottier and Agricultural Labourer,6
Cotton Beetler,6
Cotton Finisher,6
Cotton Sprigger,6
Cotton Weaver Unemployed,6
Cotton Winder in Mill,6
Couper,6
Creamery Man,6
Crochet-Worker,6
Crocheter and Lace,6
Crocheting,6
D General Servant,6
D M P Constable,6
D Servant H Keeper,6
D. Servant General,6
Dack Labourer,6
Daily work,6
Dairey Man,6
Dairy Mans Wife,6
Dairymans Wife,6
Damack Weaver,6
Damask Cutter,6
Damask Worker,6
Damask Worker in Mill,6
Daughter (Farmers),6
Daughter None,6
Dealer Fruit and C,6
Dealer in Furniture,6
Dealer in Small Waves,6
Dealers Wife,6
Delivery Porter,6
Demostic Servant,6
Dess Maker,6
Director of Public Companies,6
Dispatch Clerk,6
Distellery Labourer,6
Distiller's Clerk,6
Distillers Agent,6
Distillery Manager,6
District Inspector Royal Irish Constabulary,6
District Midwife,6
Dividends and Interest of Money,6
Dm Servant,6
Doch Labourer,6
Docks Labourer,6
Doctors Daughter,6
Doctors Wife,6
Doffer in Linen Factory,6
Dom-Servant,6
Domest Servt,6
Domestic (General),6
Domestic General Labourer,6
Domestic Gl Servant,6
Domestic Groom Servant,6
Domestic House Wife,6
Domestic House-Worker,6
Domestic Laundress,6
Domestic Parlourmaid,6
Domestic Servant - Cook,6
Domestic Servant Domestic,6
Domestic Servant Out of Employment,6
Domestic Servant P Maid,6
Domestic Servant Scullery Maid,6
Domestic Servant Waitress,6
Domestic Servant and Cook,6
Domestic Servant-House Maid,6
Domestic Servt Gardener,6
Domestic Servt Housekeeper,6
Domestic Servt-General,6
Domestic St,6
Domestic Unemployed,6
Domestic and Farm Servant,6
Domestics,6
Dormitory Maid,6
Draftsman,6
Dragman,6
Draper (Apprentice),6
Draper Saleswoman,6
Draper Shop Keeper,6
Draper and Stationer,6
Draper's Assistant Unemployed,6
Drapery Estab,6
Drapery Shop Keeper,6
Dreaper,6
Dreasmaker,6
Dress Makers Apprentice,6
Dresser in Factory,6
Dressmaker (Unemployed),6
Dressmaker Mistress,6
Dressmaker Retired,6
Driller (Shipyard),6
Driller in Iron Works,6
Driver Car,6
Drug Assistant,6
Druggists Porter,6
Dyer in Linen Factory,6
E on Farm,6
Egg Exporter,6
Electric Fitter,6
Electro Plater,6
Embrorderer,6
Employed Home,6
Employed at home,6
Employed in Wareroom,6
Empoyed on Farm,6
Engin Man,6
Engine Driver Unemployed,6
Engine Driver in Butter Factory,6
Engine Fitter Mechanic,6
Engine Fitter and Works,6
Engine Fitter at work,6
Engineer Student,6
Engineer at Factory,6
Engineer-Fitter,6
Engineering Draughtsman,6
Engineers,6
Enginere,6
Engneer,6
Estate Agents Clerk,6
Estate Manager,6
Ex N. Teacher,6
Ex Nat Teacher,6
Ex Natl Teacher,6
Ex Sergt R.I.C.,6
Ex. Nat. Teacher,6
Ex. National Teacher,6
F Mill Worker,6
F's Son,6
F's Wife,6
Factory Bobbin Winder,6
Factory Cutter,6
Factory Laundress,6
Factory Man,6
Factory Porter,6
Factory Servant,6
Factory-Worker,6
Faith Mission Worker,6
Fancy Shop Keeper,6
Faremer,6
Farm Agricultural Labourer,6
Farm Asistant,6
Farm Laber,6
Farm Laberor,6
Farm Labiour,6
Farm Labiourer,6
Farm Labourer and Fisherman,6
Farm Labourer-Domestic,6
Farm Labourers Son,6
Farm Labouror,6
Farm Lauberer,6
Farm Leabourer,6
Farm Searvent,6
Farm Servnt,6
Farm Sister,6
Farm Working,6
Farm's Daughter,6
Farmar Son,6
Farme'r Son,6
Farmer (Small),6
Farmer Black Smith,6
Farmer Daghter,6
Farmer Doughter,6
Farmer Help,6
Farmer Mason,6
Farmer R D C,6
Farmer Road Contractor,6
Farmer Sister in Law,6
Farmer Worker,6
Farmer and Agl Labourer,6
Farmer and B Smith,6
Farmer and Creamery Manager,6
Farmer and Farm Labourer,6
Farmer and J P,6
Farmer and Knitter,6
Farmer and Nurseryman,6
Farmer and Pen,6
Farmer and Pensioner R.I.C.,6
Farmer and R. I. C Pensioner,6
Farmer and R. I. C. Pensioner,6
Farmer and Spinner,6
Farmer and Spirit Dealer,6
Farmer and Sub Post Master,6
Farmer and Taylor,6
Farmer's Dauter,6
Farmer's Dr,6
Farmer's Grand-Son,6
Farmer's Granddaughter,6
Farmer's Herd,6
Farmer's Infant,6
Farmer's Son (Scholar),6
Farmer's Stepson,6
"Farmer's, Daughter",6
Farmer'sdaughter,6
Farmer'son,6
Farmer'ss,6
Farmerest Daughter,6
Farmers Boy,6
Farmers Daughter House Keeper,6
Farmers Daur,6
Farmers Dtr,6
Farmers G. Daughter,6
Farmers Publican,6
Farmers Servent,6
Farmers Servt,6
Farmers Shop Keeper,6
Farmers Son Working on Farm,6
Farmers Son etc,6
Farmers Sons Wife,6
Farmers Step Sister,6
Farmers and Blacksmith,6
Farmers and Shop Keeper,6
Farmers. Son,6
Farmies Son,6
Farmning,6
Farmor's Son,6
Feather Plucker,6
Felt Maker,6
Female Servant,6
Finisher in Clothing Factory,6
Fireman Unemployed,6
Fireman in Creamery,6
Fireman in Distillery,6
Fireman in Linen Factory,6
Fireman on Railway Engine,6
Fireman on Steam Boat,6
Fireman on Steamship,6
Fish Seller,6
Fisherman and General Labourer,6
Fishery Inspector,6
Fishing Tackle Maker,6
Fishmerchant,6
Fitter at Iron Works,6
Fitter in Ship Yard,6
Fitter in Shipyard,6
Flax Mill Labourer,6
Flax Reeler Mill Worker,6
Flax Reller in Mill,6
Flax Scutchers Son,6
Flax Seatcher,6
Flax Spinner Linen,6
Flax Spinner Millworker,6
Float-Driver,6
Floorlayer,6
Flour Mill Owner,6
Flour Mill Worker,6
Flower Maker,6
Folder in Linen Warehouse,6
Foreign Correspondent,6
Foreman Builder,6
Foreman Compositor,6
Foreman Gardener Domestic Servant,6
Foreman Hackler,6
Foreman Tenter,6
Formerly Labourer,6
Foundary Labourer,6
Foundry Mechanic,6
Fowl Dealor,6
Fr Wife,6
Frame Work Knitter,6
Franciscan,6
Franciscan Brother,6
From House Property,6
G S Domestic,6
G. Labour,6
G. Servant Dom,6
Gamblers,6
Game Keeper Dmt Servant,6
Garden Man,6
Garden Work,6
Gardener Domestic (Servant),6
Gardener Journeyman,6
Gardener Servant,6
Gardener Wife,6
Gardener and Farmer,6
Gardener's Assistant,6
Gardner D.S.,6
Gardners Daughter,6
Gas Collector,6
Gas Man,6
Gate Keeper on Railway,6
Gate Man,6
Gen Clerk,6
Gen Domestic Servt,6
Gen. Servt Domestic,6
Geneal Servant Domestic,6
Genel Servant Domestic,6
Gener Servant,6
Gener Servant Domestic,6
Genera Servant Domestic,6
General Agent,6
General Commission Agent,6
General Domestic Ser,6
General Domestic Servent,6
General Domestic Servnt,6
General H Work,6
General Labarour,6
General Labeour,6
General Labourer (Domestic),6
General Labourer Government Works,6
General Labourer Retired,6
General Labourer Servant,6
General Labourer in Bleach Works,6
General Labourer in Dye Works,6
General Laubour,6
General Sert,6
General Servan,6
General Servant (Domestic) Unemployed,6
General Servt Domc,6
General Sevt,6
General Svd Domestic,6
General Work Man,6
General-Domestic Servant (Unemployed),6
General-Domestic Srvt,6
Generalservant,6
Genl,6
Genl Clerk,6
Genl Farm Servant,6
Genl Servant Domest,6
Genl Servt. Domestic,6
Genl-Servant-Domestic,6
Genr Labourer,6
Gentlewomen,6
Geoing to School,6
Gerl. Labourer,6
Glass Beveller,6
Gn Labourer,6
Going to Chool,6
Goinging to School,6
Goldsmith,6
Gr Labourer,6
Green Grocer Dealer,6
Green grocer,6
Grocer (Apprentice),6
Grocer Aprentice,6
Grocer Master,6
Grocer and,6
Grocer and Confectioner,6
Grocer and Merchant,6
Grocer and Tobacconist,6
Grocery Dealer,6
Groom - Domestic,6
Groom D S,6
Groom and Domestic Servant,6
Groser,6
Guard on Railway,6
Guay Labourer,6
Gunner R F A,6
Gymnastic Instructor,6
H Maid,6
H Nurse,6
H. M. Coast Guard,6
Hackel Maker,6
Hackney Car-Driver,6
Half Time Mill Worker,6
Hall Boy Domestic Servant,6
Hand Kerchief Ornamentor,6
Handkerchief Business,6
Handkerchief Machinist,6
Hard,6
Hardware and Grocer,6
Harness Makers Daughter,6
Head Teacher,6
Heard Son,6
Heard's Son,6
Heards Son,6
Heater Boy in Ship Yard,6
Heckle Setter,6
Helper Domestic Servant,6
Hemstich Veiner,6
Hemsticther,6
Hemstitchers,6
Herd Farm Servant,6
Hoisery Knitter,6
Holder,6
Holder Up in Ship Yard,6
Holder Up in Shipyard,6
Home Duty,6
Homekeeper,6
Horse Clipper,6
Horse Groom,6
Horse Show,6
Horse Traner,6
Hosiery Mounter,6
Hosiery Weaver,6
Hospital Nurse Probation,6
Hotel House Keeper,6
Hotel Keepers Daughter,6
Hotel Propriter,6
House Dutes,6
House Heeper,6
House Hold Domestic,6
House Kaper,6
House Keeper D Servant,6
House Keeper Home,6
House Keeper and Domestic,6
House Keeper and c,6
House Keeper for Family,6
House Keepers Daughter,6
House Keping,6
House Maid Domestic S,6
House Maid Domestic Sevt,6
House Painter Apprentice,6
House Parlour Maid Domestic,6
House Stewart,6
House Weaver,6
House and Estate Agent,6
House and Parlor Maid,6
House and Parlor Maid Domestic Servant,6
House owner,6
House- Keeper,6
House-Parlour Maid Domestic Servant,6
House-Proprietress,6
House-wife,6
Housekeeper Assist,6
Housekeeper D Servant,6
Housekeeper Daughter,6
"Housekeeper, Domestic Servt",6
Housekeepper,6
Housemaid Dom. Servant,6
Housemaker,6
Houses Dividends,6
Houses and Interest,6
I. P. Farmer,6
Idler,6
In Shirt Factory,6
In Warehouse,6
Income Derived from Land and House Property,6
Income Derived from Landed Property,6
Income From Husband,6
Income from Houses and C,6
Income from Land and House Property,6
Incorporated Accountant,6
Industrial Teacher,6
Infantry Army Pensioner,6
Inmates of the Shelter of the National Society For the Prevention of Cruslly to Children,6
Inn Keeper,6
Insurance agent,6
Insurance and Commission Agent,6
Interest from Money,6
Iron Driller at Works,6
Iron Fitter in Works,6
Iron Moulder Apprentice,6
Iron Ore Miners,6
Iron Smith,6
Ironfounder,6
Ironmonger Apprentice,6
Ironmonger Shop Assistants,6
Itinerant Pedle,6
Itinerant Traveller,6
J P Farmer,6
Jam Boiler,6
Jam Factory,6
Jam Tier,6
Jewel Case Maker,6
Joiner (Unemployed),6
Journeman Tailor,6
Journeyman Gardener,6
Jute Breaker,6
Keeper House,6
Kings Scholar,6
Kitchen Maid Domestic S,6
Kitchen maid Domestic Servant,6
Kitchenmaid-Domestic,6
Knitter Machine,6
Knitter of Stockings,6
L,6
L Son,6
Laberour (Farm),6
Lablourer,6
Laborer Agl,6
Labour Ship Yard,6
Labour Unemployed,6
Laboure's Wife,6
Labourer (Agricult),6
Labourer (Foundry),6
Labourer Agt,6
Labourer Biscuit Factory,6
Labourer Car Driver,6
Labourer Felt Works,6
Labourer Gnrl,6
Labourer Linen Factory,6
Labourer Man,6
Labourer Mineral Water Factory,6
Labourer Scavenger,6
Labourer at Brick Factory,6
Labourer in Distellery,6
Labourer in Dye Work,6
Labourer in Flax Mills,6
Labourer in Gas Work,6
Labourer in Mineral Water Works,6
Labourer in Oil Works,6
Labourer in Pork Store,6
Labourer in Print Works,6
Labourer in Quary,6
Labourer in Stone Quarry,6
Labourer in Tan Yard,6
Labourer in Woolen Factory,6
Labourer in Woollen Mill,6
Labourer-Agrl,6
Labourer-Quay,6
Labourers Agricultural,6
Labourier (Dock),6
Labouring Farmer,6
Labr. General,6
Labror General,6
Labrs Child,6
Laburer General,6
Lace maker,6
Ladie's Maid Domestic Servant,6
Lady Dividends,6
Lady Maid Domestic Servant,6
Ladys Tailor,6
Land Agent J.P.,6
Land Agent and C,6
Land Steward and Gardener,6
Land Valuer,6
Land and House Agent,6
Land-Holder,6
Landery Worker,6
Landry,6
Landscape Gardener,6
Lapper Linen,6
Lard Refiner,6
Laundress D S,6
Laundress Domestic Sevt,6
Laundress in Factory,6
Laundry Foreman,6
Laundry Machinest,6
Laundry Maid Asylum,6
Laundry Matron,6
Laundry Packer,6
Laundry Smother,6
Law Clerk-General,6
Lay Missionary,6
Layer in Spinning Mill,6
Leaburer,6
Lead Glazier,6
Leading Stoker,6
Learning,6
Leather Salesman,6
Legal Accountant,6
Letter Sorter,6
Licened Publican,6
Licensed H Car Driver,6
Licensed Publican and Farmer,6
Linen,6
Linen (Cambric) Weaver,6
Linen Crisper,6
Linen Doffer in Mill,6
Linen Embroider,6
Linen Factory,6
Linen Finishing,6
Linen Hand Loom Weaver,6
Linen Hkf Weaver,6
Linen Hkfs Weaver,6
Linen Sorter,6
Linen Thread Worker,6
Linen Warehouse Apprentice,6
Linen Warehouse Manager,6
Linen Weaver Retired,6
Linen Winder Mill Worker,6
Linen Yarn Doffer,6
Linne Weaver,6
Linon Weaver,6
Living by Annuity,6
Living on Income from House Property,6
Living on Intrest of Money,6
Living on his Money,6
Living with Mother,6
Loan Fund Clerk,6
Lodg House Keeper,6
Lunatic Attendant,6
M School,6
Machine Boy in Rope Works,6
Machinest at Works,6
Machinest in Ware Room,6
Machinic,6
Machinist in Warehouse,6
"Magistrate, Farmer",6
Maid (Domestic),6
Maid-Domestic,6
Male Nurse,6
Man,6
Manageress of Hotel,6
Managers,6
Manages Farm,6
Managress,6
Manufacturer of Linen,6
Manufacturing Chemist,6
Mason-Unemployed,6
Master Black Smith,6
Master Grocer,6
Master Joiner,6
Master of Vessel,6
Mechanic in Iron Foundry,6
Med Student,6
Member of Religions Cour Srs of Mercy,6
Merchant (Grocer),6
Merchant (Retired),6
Merchant General,6
Merchant Son,6
Mesanger,6
Message Boy in Factory,6
Messenger Domestic Servant,6
Messenger G.P.O,6
Messenger in Public House,6
Messenger in Rope Works,6
Miles-Man,6
Military Officer,6
Militia Man's Wife,6
Milk Factory Servant,6
Milk Maid Domestic Servant,6
Milk Purveyor,6
Milkmaid Domestic Servant,6
Mill - Worker,6
Mill Employee,6
Mill Flax Worker,6
Mill Overlooker,6
Mill Right,6
Mill Worker (Spinner),6
Mill Worker Flax Spreader,6
Mill Worker Labourer,6
Mill Worker Machine Boy,6
Mill Worker in Linen Factory,6
Millenar,6
Miller and Merchant,6
Milliner and Shop Assistant,6
Millinor,6
Milloner,6
Millworker Reeler,6
Mineral Water Van Man,6
Mineral Water Worker,6
Misstress,6
Misteress,6
Money Derved from Land Property,6
Monitor N S,6
Monitor N.S.,6
Monitor at School,6
Monitor in N S,6
Monitress National School,6
Moulder Iron Works,6
Moulder in Iron Works,6
Music,6
Musicianer,6
N.S. Monitress,6
Naavy,6
Nat at School,6
National Board Teacher,6
National Schoolmaster,6
National Shool Teacher,6
National Teacher Assistant,6
National Teacher Pensioner,6
National Teacher R.C. Nun,6
Natl S Teacher,6
Natl S. Teacher,6
Natl Schl Teacher,6
Natl. S. Teacher,6
Natl. Sch. Teacher,6
Natl. Schl. Teacher,6
Navy Reserve Man,6
Needle-Work,6
Net-Maker,6
Netting,6
Newspaper Seller,6
Newsvender,6
No Occupation Attending School,6
No Occupation Private Means,6
No Particular Calling,6
No Profession and C,6
No Special Occupation,6
No Trade or Occupation,6
Non Employed,6
Not Atending School,6
Not Occupation,6
Not Selected,6
Not Work,6
Not to School Yet,6
Nurse Domestic Servants,6
Nurse Domestic Servt.,6
Nurse Probationer,6
Nurse in Fever Hospital,6
Nurse-Servant,6
Nursery,6
Nursing Sister A.N.S.R,6
Nursing the Sick,6
O,6
Occupation Labourer,6
Of the Labouring Class,6
Office Caretaker,6
Out Fitter,6
Out of Work,6
Outfitters Assistant,6
Overlooker in Flax Mill,6
Overlooker in Linen Factory,6
Owner House Property,6
Owner of House,6
P Office Assistant,6
P. O. Clerk,6
P. Office Assistant,6
Painter - Master,6
Painter and Paperhanger,6
Pantry Boy Domestic,6
Paper Buy Makers,6
Paper Factory Girl,6
Paper Mill Work,6
Paper Reeler,6
Parcel Clerk,6
Parish Prist,6
Parker,6
Parlour Maid D.S.,6
"Parlour Maid, Domestic",6
Parlour-Maid Domestic,6
"Parlourmaid, Domestic Servant",6
Parter,6
Pasty Baker,6
Pavour,6
Pawnbroker's Apprentice,6
Pawnbroker's Clerk,6
Pealar,6
Peer,6
Peer's Daughter,6
Pensioner R. I. Constabulary,6
Pensioner R. N.,6
Pensioner R.I.C. and Farmer,6
Pensioner from R I Constabulary,6
Pensioner of R. I. C,6
Ph Chemist,6
Pharmaceutical Apprentice,6
Pharmaceutical Chemists,6
Photo Engraver,6
Photographic Retoucher,6
Pianoforte Maker,6
Piecer,6
Pig-Dealer,6
Pillow Case Maker,6
Pinafore Cutter,6
Pipemaker,6
Pirn Winder in Linen Factory,6
Plate-Layer,6
Plater Shipyard,6
Platers Helper in Shipyard,6
Plow Man,6
Plumber (Apprentice),6
Plumber Labourer,6
Plumber Working,6
Plumber and Fitter,6
Police Pensioner R.I.C.,6
Police R. I. C,6
Policeman R I C,6
Poor Man,6
Pork-Cutter,6
Porkcutter,6
Porter Messenger,6
Porter Van Driver,6
Porterer,6
Porters Wife,6
Portor,6
Post Officer Assistant,6
Postman Letter Carrier,6
Postoffice Asst,6
Poutterer,6
Power Loom Tenter in Linen Factory,6
Power Loom Yarn Dresser,6
Practical Engineer,6
Practical Tailor,6
Preparer in Flax Spinning Mill,6
Preparing Room Worker,6
Printer Comp,6
Printer Litho,6
Printer Lithographer,6
Printer and Publisher,6
Printer-Linotype Operator,6
Printer-Lithographic,6
Printing,6
Prison Warden,6
Private Hotel Keeper,6
Private Soldier Infantry,6
Private York and Lancaster,6
Privet,6
Produce Broker,6
Profationer Nurse,6
Professional Tramp,6
Professor Music,6
Professor of French,6
Provision Labourer,6
Prudential Agent,6
Pte Soldier,6
Publican Shopkeeper and Farmer,6
Publican and General Grocer,6
Publican and Grocers Assistant,6
Publicans,6
Publicans Apprentice,6
Puddler,6
Purveyors Messenger,6
Qauy Labourer,6
Qualified Nurse,6
Quarry Foreman,6
Quarry-Man,6
Quay Laboure,6
Queens Nurse,6
R Farmer,6
R Post Man,6
