occupation,count
P.O Telegraphist,1
P.O and Shop Assistant,1
P.O. Ass't,1
P.O. Business Telegraph,1
P.O. Clerk Unemployed,1
P.O. Letter Carrier,1
P.O. Official,1
P.O. Telegraphist,1
P.O. assistant,1
P.O.Assistant (Unemployed),1
P.O.Messenger,1
P.O.S.C and S. Clerk,1
P.Office Clerck,1
P.Office Clerk,1
P.Priest,1
P.S Tenter,1
P.S. Flesher,1
P.W Inspector Gt N. Ry Coy and Farmer,1
P.W. Dept Govt of India,1
P.o. Clerk,1
P? Loom Tenter,1
P?. Pf. N.T.A.M.,1
P?ie Winder Mill,1
PC Solaver,1
PL Tenter,1
Pa?ller,1
Pa?ter,1
Pablican,1
Paccker,1
Pace Auctioner,1
Pack Mending,1
Pack and Eegman,1
Package Maker,1
Packager Engaged in Soap Works,1
Packer (Fancy Tobacca),1
Packer (Goods),1
Packer (Linen),1
Packer (Paper Factory),1
Packer (Parcels) G.P.O,1
Packer (Saw Mill),1
Packer (Stationery),1
Packer (Theatre),1
Packer (in Confectioners),1
Packer (in Earthenware,1
Packer - Paper,1
Packer ?,1
Packer Army Ord: Department,1
Packer Army S Stores,1
Packer Biscuit,1
Packer Biscuit Factory,1
Packer Case Make,1
Packer Case Maker,1
Packer Confectioner,1
Packer Confectionery,1
Packer Delph,1
Packer Draper,1
Packer Druggists Packer,1
Packer Eggs,1
Packer Engin Driver,1
Packer G U R,1
Packer General,1
Packer Groceries,1
Packer Grocers,1
Packer Iron Mongers,1
Packer Linen Trade,1
Packer Linen Warehouse Man,1
Packer Lithographer,1
Packer Maid Work,1
Packer Ordnance Department,1
Packer Porter,1
Packer Soup Wareroom,1
Packer Stationery,1
Packer Tobacco Trade,1
Packer York ? Factory,1
Packer and Porter,1
Packer and Sorter,1
Packer and Sorter Laurdy,1
Packer and Sorter in Steam Laundry,1
Packer at Creamery,1
Packer at Factory,1
Packer in Biscuit Factorys,1
Packer in Bond Star,1
Packer in Bonded Store,1
Packer in Bottle Store,1
Packer in Bottle Works,1
Packer in Bottling Store,1
Packer in Buiscit Factory,1
Packer in Buscit Factory,1
Packer in Chemists Shop,1
Packer in China Warehouse,1
Packer in Condensed Milk Factory,1
Packer in Delph Warehouse,1
Packer in Distillery,1
Packer in Drapershop,1
Packer in Drapery Establish?,1
Packer in Drapery Warehouse,1
Packer in Druggist,1
Packer in Druggists,1
Packer in Factory Biscuit,1
Packer in Flax Store,1
Packer in Grocery,1
Packer in Grocery Shop,1
Packer in Iron Foundry,1
Packer in Linen Factory,1
Packer in Linen Merchant,1
Packer in Linen Wareroom,1
Packer in Match F,1
Packer in Match Factory,1
Packer in Paper Trade,1
Packer in Rope Work,1
Packer in Rope Works,1
Packer in Ropework,1
Packer in Stationers,1
Packer in Tabocca Factory,1
Packer in Ware House,1
Packer in Wareroom,1
Packer in Whickey Store,1
Packer in Whisky Store,1
Packer in Wine,1
Packer of Biscuits in Factory,1
Packer of Confectionery,1
Packer of Drugs,1
Packer of Explosives in Cordite Factory,1
Packer of Furniture,1
Packer of Goods,1
Packer of Goods in Shop,1
Packer of Hardware,1
Packer of Thread,1
Packer or Doffer,1
Packer(Linen),1
Packer-Druggist,1
Packer-Furniture,1
Packer-Ware House,1
Packer-in Paper-Factory,1
Packers A.I.C.M.F,1
Packers In Biscuit Factory,1
Packerware,1
Packet Mail Porter,1
Packet Maker,1
Packet Maker Des-Firm,1
Packet Port,1
Packing Ase Maker,1
Packing Biscuits,1
Packing Boy,1
Packing C Maker,1
Packing Car Maker,1
Packing Car Manufacturer,1
Packing Carn Maker,1
Packing Case Apprentice,1
Packing Case Make Master and Cooper,1
Packing Case Maker Manager,1
Packing Clerk,1
Packing Core Maker,1
Packing Law Maker,1
Packing Portor,1
Packing Sweets,1
Packing Tea,1
Packing Wool in Factory,1
Packing Working,1
Packing in Factory,1
Packing the Books of the Provision Tread,1
Packingcase Maker,1
Packress,1
Pacon Curer,1
Pactry Baker,1
Paddler in Meneral Water Tachary,1
Padge Boy,1
Padler and c,1
Padler in Lads and C,1
Paest Minister,1
Page (Domestic Servant),1
Page Boy (Hotel),1
Page Boy Domest Servant,1
Page Boy Domestic (Servant),1
Page Boy Hotel,1
Page Boy in Bank,1
Page Boy in Hotel,1
Page Domestic Sevt,1
Page Hotel,1
Page Servant Domestic,1
Page and Errand Boy,1
Page boy Turkish Bath,1
Page boy hotel,1
Page boy-Domestic Servant,1
Page in Hotel,1
"Page, Domestic Servant",1
Page-Maker-Carter,1
Page-boy,1
Pageman,1
Pager Boy,1
Pager at Stationary Work,1
Pager in Hotel,1
Pager-Linen,1
Paging Contractor,1
Pagl Boyd,1
Paid Homter in N School,1
Paid Lady Companion,1
Paid Laundress,1
Paid Learner Post Office Dept.,1
Paid Lunatic Attendent,1
Paid Maker,1
Paid Monitor in School,1
Paid Monitor in a N S,1
Paid Nurse,1
Paid Secretary C. Club,1
Paid for by Father,1
Pailtera,1
Painder,1
Paino Tuner,1
Paint Colourer,1
Paint Lace Woman,1
Paint Lace Worker,1
Paint Lase Worker,1
Paint Manufachire,1
Paint Oil and Color Merchant,1
Paint Print,1
Paint Tuner,1
Paint and White,1
Paintaw Baker,1
Painteer,1
Painteis Labourer (Brewery),1
"Painter ""House"" Master",1
Painter & Farmer,1
Painter (Art),1
Painter (Freeman),1
Painter (Gen),1
Painter (Home),1
Painter (House) Employed,1
Painter (Houses),1
Painter (Journeyman),1
Painter (Railway),1
Painter (Unemployed),1
Painter - Dectorator,1
Painter - General,1
Painter Apprentic,1
Painter Army Pensioner,1
Painter Artists,1
Painter Asst,1
Painter Attdt,1
Painter Compositer,1
Painter D C,1
Painter Decorater,1
Painter Decoratr,1
Painter Empl,1
Painter Emploud,1
Painter Employ,1
Painter Factory,1
Painter Foreman,1
Painter G. N. R,1
Painter Helper,1
Painter House Paper Hanger,1
Painter House and Ship,1
Painter Idle,1
Painter Imp,1
Painter Keeper,1
Painter Lady,1
Painter Machanist,1
Painter Machinist,1
Painter Non Writer,1
Painter Not Attending School,1
Painter Not Emp,1
Painter Not Employed,1
Painter Occupation,1
Painter Operative,1
Painter Porter,1
Painter Qurray Man,1
Painter R Contractor,1
Painter R N Serving,1
Painter Scholar,1
Painter Ship,1
Painter Shop,1
Painter Trader Man,1
Painter Umpld,1
Painter and Contracton P.S.G,1
Painter and Contractor Master,1
Painter and Decarator,1
Painter and Decarotar,1
Painter and Deconator,1
Painter and Decorate,1
Painter and Decorater at Home,1
Painter and Decorator Paper Hanger,1
Painter and Decorator Unemployed,1
Painter and Decorator etc,1
Painter and Decoted?,1
Painter and Der,1
Painter and Designer,1
Painter and Dewrator,1
Painter and Farmer's Wife,1
Painter and Glacier,1
Painter and Gladzier,1
Painter and Glafcer,1
Painter and Glager,1
Painter and Glaiser,1
Painter and Glascer,1
Painter and Glascin,1
Painter and Glazen,1
Painter and Grainer,1
Painter and House Decorator,1
Painter and Lignwriter,1
Painter and Musician,1
Painter and Paper ?,1
Painter and Paper Hager,1
Painter and Paper Hangler,1
Painter and Parker Hanger,1
Painter and Photographer,1
Painter and Picture Framer,1
Painter and Plumber,1
Painter and Poper Han,1
Painter and Report Hargess,1
Painter and Second Messenger,1
Painter and Signwriter,1
Painter and Tailor,1
Painter and White Washer,1
Painter and c Master,1
Painter at Factory,1
Painter at Flour Mill,1
Painter at Railway Works,1
Painter at Ry Work,1
Painter in Bacon Works,1
Painter in Contractors,1
Painter in Iron Works,1
Painter in Locomotive Shop,1
Painter in Play,1
Painter in Pottery,1
Painter of Electric Poles,1
Painter on Queen's Island,1
Painter on Railway,1
Painter unempd,1
Painter's (Apprentice),1
Painter's Apprentice at Works,1
Painter's Aprentice,1
Painter's Child,1
Painter's Labourer at Works,1
Painter's Messenger,1
Painter's Son,1
Painter's Wife,1
Painter's Workman,1
"Painter, Apprentice",1
"Painter, Bookseller Stationer",1
"Painter, Compositor",1
"Painter, Domestic Servant",1
"Painter, Glazier. And C",1
"Painter, Master",1
"Painter, Not Attending School",1
Painter-Asylum,1
Painter-Cem Prositer,1
Painter-Finisher,1
Painter-General,1
Painter-Paperhanger,1
Painter-Unemployed,1
Painter.Master,1
Painter:-(Master),1
Painters Agore,1
Painters Artist,1
Painters Child,1
Painters Clerk,1
Painters Foreman,1
Painters Labour,1
Painters Labourar in Ship Yard,1
Painters Labourer Oils,1
Painters Machenist,1
Painters Master,1
Painters Porter,1
Painters Shop-Keeper,1
Painters Sign Writer,1
Painters Time Keeper,1
Painters and Glazier,1
Painters-Folder,1
Painterss,1
Paintfield Worker,1
Paintier at Gas Works,1
Painting,1
Painting Artest,1
Painting Brush Maker,1
Painting Contracte,1
Painting Contracter,1
Painting Contractor Man,1
Painting House,1
Painting Laborer,1
Painting Paper and Decorating Establishment,1
Painting Trade,1
Painting and Decorating Contractor,1
Painting and General Contractor,1
Paintress,1
Paints Man on Railway,1
Paiss Man,1
Paister,1
Pait Manufacturer,1
Pait Monitor,1
Paiter,1
Paivour,1
Paker Bag Maker,1
Paker Boot Factory,1
Paker Hanger,1
Paker Ropework,1
Paker in Biscuit Factory,1
Paker in Warehouse,1
Palet,1
Paling C Maker,1
Pallias Maker,1
Palliase Maker,1
Palor Maid,1
Palor Maid Domestic,1
Palor Maid Domestic Servant,1
Palour Maid Domestic,1
Palour Maid Domestic Svt,1
Palour Maid Unemployed,1
Palrs Managing Clerk,1
Paltern Maker,1
Pamky,1
Pamper,1
Pamper in receipt of out door Relief,1
Pamtry Contractor,1
Pan Winder,1
Panbrocker Assistant,1
Panel Clerk,1
Paninter,1
Panish Prist,1
Panking Porter,1
Panman,1
Pannet,1
Panng Inspecter,1
Panpt Tuner,1
Pantagraper Engrav,1
Pantboy,1
Panted,1
Panter Apprentice,1
Panter Boy Domestic Servant,1
Pantery,1
Pantey Boy,1
Pantrey Baker,1
Pantry - Boy Domestic Servant,1
Pantry Boy - Domestic,1
Pantry Boy Dom Servt.,1
Pantry Boy Dom. St,1
Pantry Boy Domestic S.,1
Pantry Boy Domtc Servt,1
"Pantry Boy, Domestic Servant",1
Pantry Boy-Domestic,1
Pantry Coy Domestic Servant,1
Pantry Domestic Servant,1
Pantry Maid D S,1
Pantry Maid Domestic Servt,1
Pantry Man D Servant,1
Pantry Man Domestic Servant,1
Pantry boy,1
Pantry-Boy,1
Pantryboy,1
Pantryboy Domestic Servant,1
Pantryboy-Domestic,1
Pantrymaid-Domestic Servant,1
"Pantryman, Domestic Servant",1
Pants Finisher,1
Pants Maker,1
Panty Boy D.S,1
Paowrs Labourer,1
Paper - Cutter,1
Paper - Folder,1
Paper - Hanger,1
Paper Agent and C,1
Paper Bag - Maker,1
Paper Bag Factory,1
Paper Bag Maker Unemployed,1
Paper Bag Maker in Factory,1
Paper Bag Maker in Warehouse,1
Paper Bag Maker in Works,1
Paper Bag Traveller,1
Paper Bag Worker,1
Paper Bag maker,1
Paper Bag's Maker,1
Paper Bag-Maker,1
Paper Bage Maker,1
Paper Beg Maker,1
Paper Big Maker,1
Paper Binder,1
Paper Box Cutter,1
Paper Box Make Foreman,1
Paper Buisness,1
Paper By Maker,1
Paper Cag Maker,1
Paper Carrier,1
Paper Commercial Clerk,1
Paper Correspondent,1
Paper Cutler,1
Paper Cutter Worker,1
Paper Cutter in Factory,1
Paper Cutter in Paper Factory,1
Paper Cutter in Paper Mill,1
Paper Cutter in Printer,1
Paper Factor Girl,1
Paper Factory Borderer,1
Paper Factory Employer,1
Paper Factory Works,1
Paper Folder at Business,1
Paper Glazer,1
Paper Hanger and Ordy Seaman,1
Paper Hanger and Painter,1
Paper Harper and Painter,1
Paper Inler,1
Paper Keeper General Post Office,1
Paper Kuter,1
Paper Lauger,1
Paper Machine Feeder,1
Paper Machineist,1
Paper Machinest,1
Paper Machinist Labourer,1
Paper Maker Agent,1
Paper Makers Agent,1
Paper Making Machineman,1
Paper Manufactuer,1
Paper Manufacturer Clerk,1
Paper Manufer,1
Paper Master,1
Paper Merchant Clerk,1
Paper Merchant Store Man,1
Paper Merchant and Manufacturing Stationer,1
Paper Merchant and Printer,1
Paper Merchant and Stationer,1
Paper Mill Chemist,1
Paper Mill Clerk,1
Paper Mill Hand M,1
Paper Mill Sorter of Paper,1
Paper Mill Worker (Assistant Paper Maker),1
Paper Mill Worker (Paper Maker),1
Paper Mill Worker Attending Mechanics,1
Paper Mill Worker Cutter in Paper Mill,1
Paper Mill Worker Paper Tyer,1
Paper Mill Worker Reel Worker,1
Paper Mill Worker Reeler,1
Paper Mill Worker Sheeter,1
Paper Mill-Worker (Sheeter),1
Paper Ormamentor,1
Paper Packe's Porter,1
Paper Parceller,1
Paper Porter,1
Paper Porter Easons,1
Paper Reeler in Paper Mill,1
Paper Rooler,1
Paper Ruler A,1
Paper Ruler Appritce,1
Paper Ruler's Boy,1
Paper Ruller,1
Paper Sorter in Paper Mill,1
Paper Stall Porter,1
Paper Stamer,1
Paper Stock Dealer,1
Paper Stock General Merchant,1
Paper Stock Sorter,1
Paper Store Manager,1
Paper Suter,1
Paper Trade Clerk,1
Paper Trade Messenger,1
Paper Trade-Beaterman,1
Paper Trade-Cashier,1
Paper Traveller,1
Paper Varnisher,1
Paper Warehouse Factoy Girl,1
Paper Workhouse Man,1
Paper Works Porter,1
Paper Works Working in Factory,1
Paper Wrappe Cutter,1
Paper and Envlope Cutter,1
Paper and Maker,1
Paper and Parceller,1
Paper and Printing Trade Commercial Traveller,1
Paper and Rag Merchant,1
Paper bag Making,1
Paper cutter,1
Paper in Warehouse,1
Paper making Engine Tenter,1
Paper manufacturer,1
Paper merchant,1
Paper stock Merchant,1
Paper-Bag Makers,1
Paper-Box Maker,1
Paper-Cutter,1
Paper-Finisher,1
Paper-Harger,1
Paper-Seller,1
Paper-Sorter,1
Paperbagmak,1
Paperbay Maker,1
Paperer,1
Paperer (Thread),1
Paperer Linen,1
Paperer in Linenette Room Unemployed,1
Paperer in Mill,1
"Paperfolder, Pointer's",1
Paperhangings Shop - Keeper,1
Papermaker-Finisher,1
Papermill Manager,1
Papers Shop Assistant,1
Papior,1
Papper Folder,1
Papr Box Maker,1
Papr Ruler,1
Par Tender,1
Parafine Wax Refrener,1
Paraforte Salesman,1
Parahfred,1
Paralytic,1
Parber,1
Parcel Carier V T Co,1
Parcel Clerk Unemployed,1
Parcel Deliverer in G.P.O Belfast,1
Parcel Express Messenger,1
Parcel Lapper Linen Trade,1
Parcel Messenger,1
Parcel Messenger (Tramway),1
Parcel Office B C. Post Man,1
Parcel Portor,1
Parcel Post,1
Parcel Post Office Engine Driver,1
Parcel Supt. D.M.Tram.,1
Parcel Van Driver,1
Parceler and Paperer,1
Parceler in Linen Warehouse,1
Parceler in Linen Wareroom,1
Parceler in Rope Works,1
Parceler in Wareroom,1
Parceler of Goods in a Woollen Wareroom,1
Parcelo Office Clerk,1
Parcels Boy,1
Parcels Clark,1
Parcels Messenger,1
Parcels Porter G S W Railway,1
Parcely in Rope Works,1
Parcler Linen Trade,1
Pard Manager,1
Pareel Clark D H T C,1
Pareel Clerk,1
Pareeler R Work,1
Pareels Clark,1
Parent,1
Parents Help,1
Paretry Maid,1
Parf Clerk,1
Parian Caster Pottery,1
Parian Caster in Pottery,1
Parian Maker in Pottery,1
Paring Contractor,1
Paring and Roving,1
Pariors,1
Pariors Labourer,1
Pariot Paint,1
Pariour,1
Paris Laborer,1
Paris to Priest,1
Parish,1
Parish Biest : Roman Catholic,1
Parish Clarke,1
Parish Clarkess,1
Parish Cleark,1
Parish Clerk - Domestic,1
Parish Clerk Domestic,1
Parish Clerk St Michaels (R.C.Church),1
Parish Clerk and Carpenter,1
Parish Clerk and Insurance Agent,1
Parish Clerk and Servant,1
Parish Clerk at Roman Catholic Church Martinstown,1
Parish Clerk-Servant,1
Parish Grort R.C,1
Parish Mail Wife,1
Parish Merst,1
Parish Minister,1
Parish Nurse,1
Parish P Priest,1
Parish Paiest,1
Parish Paint,1
Parish Perist,1
Parish Pirest,1
Parish Preest,1
Parish Priest (Roman Catholic),1
Parish Priest Archdream,1
Parish Priest Canon Vital Forane,1
Parish Priest Cath: Church,1
Parish Priest Catholic Church,1
Parish Priest Clergyman,1
Parish Priest Docter of Derived ?,1
Parish Priest I.P. Clergyman,1
Parish Priest R C,1
Parish Priest R. C. Church,1
Parish Priest R.C. Church,1
Parish Priest R.C. Clergyman,1
Parish Priest R.L.,1
Parish Priest Roman C Church,1
Parish Priest Roman Catholic,1
Parish Priest Roman Catholic Clergyman,1
Parish Priest Roman Catholic Religion,1
Parish Priest Roman Chotlic Church,1
Parish Priest Trinity Without,1
Parish Priest and Archdeacon,1
Parish Priest and Canon Clergyman,1
Parish Priest and Canon R.C.,1
Parish Priest and Canon of the Catholic Cathedral St Marys Cork,1
Parish Priest and Canon of the Holy Catholic Church,1
Parish Priest and Monsignor,1
Parish Priest and Near General,1
Parish Priest and V.F,1
Parish Priest and V.F.,1
Parish Priest and Vicar Farmer,1
Parish Priest of Leurence ?,1
Parish Priest of the Catholic Church,1
"Parish Priest, Canon and Trid General",1
"Parish Priest, Canon and V.F.",1
Parish Priest-Canon of Cathudiol Chapter and Vicor Fornane of Discese,1
Parish Priest-R Catholic,1
Parish Priest-R.C. Church,1
Parish Priest-Roman Catholic Church,1
Parish Priests,1
Parish Print Vic General,1
Parish Prist Vicar Forane P P V F,1
Parish Relief,1
Parish and Inn,1
Parish priest,1
Parish-Priest,1
Parisl Clerk,1
Parist Priest,1
