occupation,count
Hackny Car Driver,4
Half Time in Mill,4
Hall-Porter,4
Hamper Maker,4
Hand Embroidery Sewer,4
Hand Knitter,4
Hand Stitcher,4
Handkercheif Folder,4
Handkerchief Examiner,4
Handkerchief Presser,4
Handkerchief Sticher,4
Handkerchief Venier,4
Handkerchief Warehouseman,4
Hanker,4
Hardwar Salesman,4
Hardware Merchant's Son,4
Hardware Merct,4
Hardware Messenger,4
Hardware Shopkeeper,4
Hardware and General Merchant,4
Hardware and Timber Merchant,4
Harness - Maker,4
Harness Manfct,4
Harness Weaver,4
Harnessmaker Master,4
Harns Maker,4
Hause Keeper,4
Hawker Selling Pictures,4
Hay Carter,4
Hdkf Folder,4
Head,4
Head Constable R.I.C,4
Head Dressmaker,4
Head of School,4
Heamsticher,4
Heards Daughter,4
Heater Boy Ship Yard,4
Heddle Maker,4
Heggler,4
Helper on Farn,4
Helper on the Farm,4
Helpmate,4
Helps her Mother,4
Hem-Sticher,4
Hem. Stitcher,4
Hemmer,4
Hemstecher,4
Hemsticher in Factory,4
Hemstitch Folder,4
Hemstitch Machinist,4
Hemstitch Veiner,4
Hemstitcher and Machinist,4
Henstitcher,4
Herbalist,4
Herd Domestic,4
Herd Domestic Servt,4
Herd-Shepherd,4
Herdman's Daughter,4
Herdman's Wife,4
Herds Mother,4
Herdsman and Farmer,4
Hird,4
Hkf Manufacturer,4
Hkf Ornamenter,4
Hkf Smoother,4
Hkfs Veiner,4
Ho,4
Hod Carrier,4
Hodsman,4
Holder Up Shipyard,4
Holder-Up,4
Hole Borer,4
Home Housework,4
Home Maid Domestic Servant,4
Home Service,4
Homeduties,4
Honble,4
Hornessmaker,4
Horse Farrier,4
Horseman,4
Hosiery Wool Knitter,4
Hosiery Worker,4
Hospital Nurse Probatione,4
Hospital Nurse Unemployed,4
Hospital Nursing Sister,4
Hot Water Fitter,4
Hotel Keeper Retired,4
Hotel Porter Domestic,4
Hotel Porter Domestic Servant,4
Hotel Proprieter,4
Hotel Proprietors,4
Hotel Propritor,4
Hotel Propritress,4
Hotel and Grocer,4
Hous Servant,4
Hous keeper,4
Hous-Keeper,4
HousKeeper,4
House - Holder,4
House - Keeping,4
House - Maid Domestic Servant,4
House - Porter,4
House Caretaker,4
House Carpenter Unemployed,4
House Carpenter and Joiner,4
House Hold Servant,4
House Industry,4
House Keepeer,4
House Keeper D S,4
House Keeper D Servt,4
House Keeper Dom,4
House Keeper Domestic Ser,4
House Keeper Employed,4
House Keeper Helper,4
House Keeper Servant Domestic,4
House Keeper and Laundress,4
House Keeper and Servant,4
House Keeper at home,4
House Keepers Assistant,4
House Maid - Domestic,4
House Maid D.S.,4
House Maid Domestic St,4
House Maid. Domestic Servant,4
House Management,4
House Manageress,4
House Mrs,4
House Painter-Journey Man,4
House Parlor Maid Domestic Servant,4
House Parlour Maid Servant,4
House Parlour Maid-Domestic Servant,4
House Porter Domestic Servant,4
House Proprietress,4
House Sert Domestic Sert,4
House Service,4
House Surgeon,4
House Wif,4
House and Dividends,4
House and Land Property,4
House and Parlour Maid Servant,4
House and Parlour Maid Servant Domestic,4
House-Keeper-Domestic Servant,4
House-Maid Domestic Servt,4
"House-Maid, Domestic Servant",4
House-Porter,4
HouseWife,4
Househelp,4
Household Duites,4
Household Help,4
Household Servt,4
Household duties,4
Housekeeper Dom Servt,4
Housekeeper Dom. Servt,4
Housekeeper Farmer's Wife,4
Housekeeper None,4
Housekeeper Unemployed,4
Housekeeper and C,4
Housekeeper and Nurse,4
Housemaid (Domes Servt),4
Housemaid - Domestic Servt,4
Housemaid Dom Svt,4
Housemaid-Dom Servant,4
Housemaid-Dom Servt,4
Housemaid-Dom. Servt,4
Housemaid-Unemployed,4
Housemaide,4
Houseman Domestic Servant,4
Houses and Annuity,4
Housework-Domestic,4
Houshold Work,4
Housholder,4
Houskeper,4
Housmaid,4
Housmaid Domestic,4
Huxter Shop Keeper,4
I. P. Land Agent,4
In Cordite Factory,4
In Laundry,4
In Spinning Factory,4
Income Chiefly from Dividends,4
Income Chiefly from Sheils Institution Stillorgan,4
Income Derived House Property,4
Income Derived from Houses and Dividends,4
Income Derived from Interest,4
Income Derived from Interest on Money,4
Income Derived from Land etc,4
Income From Dividend,4
Income From Land (Perpetuity) and Dividends,4
Income Property,4
Income from H Property,4
Income from House Property and Farming,4
Income from Lands Houes Dividends,4
Income from Lands and Houses,4
Income from houses,4
Income of Houses,4
Incumbent,4
Independant ?,4
Indoor Domestic Servant,4
Infirmary Attendant,4
Inland Navigation,4
Inland Revenue Office,4
Inmates of St Mathases Alms House,4
Inspector D M Police,4
Inspector of School,4
Instruction a Home,4
Instruction of Goutts,4
Instructions,4
Instructions Home,4
Instructon at Home,4
Insuranc Agent,4
Insurance,4
Insurance Agt,4
Insurance Surveyor,4
Interest House Property,4
Interest of Money No Occupation,4
Interest on Home Property,4
Invalided Soldier,4
Ireland Revenue Officer 1st Class,4
Irion Moulder,4
Irish Inspector of School,4
Irish Lace Making,4
Irish Land Commission,4
Irish Teacher,4
Iron - Moulder,4
Iron - Turner,4
Iron Finisher,4
Iron Fitter in Foundry,4
Iron Machinist,4
Iron Planer,4
Iron Plater,4
Iron Turner Apprentice,4
Iron Turner in Mill,4
Iron moulder,4
Ironmongers Clerk,4
J P Income From House Property,4
J P and Farmer,4
J. P. Farmer,4
J. P. Land Agent,4
J.P. Land Owner,4
J.P. and Farmer,4
Jacob's Factory,4
Jam Maker,4
Jarvey Man,4
Jarvy,4
Jeweller Assistant,4
Jeweller Master,4
Jewellery Traveller,4
Jobbing Gardener,4
Jobing Smith,4
Joiner (on Strike),4
Joiner Employed,4
Joiner Shipyard,4
Journeyman Painter,4
Junier Clerk,4
Junior Teacher,4
Jute Factory Labour,4
Jute Operator,4
Jute Setter,4
Jute Softner,4
Keep House for Brother,4
Keeper of Lodging House,4
Kennelman,4
Kindergarten Teacher,4
Kitchen Gardner,4
Kitchen Maid Dom Servt,4
Kitchen Maid Domestic Sevt,4
Kitchen Maid-Domestic Servt,4
Kitchen Servant,4
Kitchen maid,4
Kitchenmaid D S,4
Kitchenmaid Servant,4
Knitter and Sewer,4
Knitting Factory,4
Knitting Sewing,4
L Farmer,4
L Printer,4
Lab Wife,4
Laberiour,4
Laberors Wife,4
Laberour Agric,4
Laberour Farm,4
Laberourer,4
Labler,4
Labo,4
Laborar,4
Laborer (Carrier),4
Laborer Wife,4
Laborer-Farm,4
Laborers,4
Laboriour,4
Laborurer,4
Labouer (Gen),4
Labouer (General),4
Labouer Agricultural,4
Labouer Dock,4
Labouers Wife,4
Labour (Agr),4
Labour (Dock),4
Labour Agrl.,4
Labour Builder,4
Labour Corporation,4
Labour Gas Works,4
Labour Gl,4
Labour in Bleach Works,4
Labour in Gas Works,4
Labourer (Agriculture),4
Labourer (Bricklayers),4
Labourer (Coal),4
Labourer (Farmer),4
Labourer (Genrl),4
Labourer (Mason),4
Labourer (Ship Yard),4
Labourer (Shipyard),4
Labourer - in Dairy Yard,4
Labourer Ag.,4
Labourer Agrcl,4
Labourer Agricultur,4
Labourer Army Pensioner,4
Labourer Attending Masons,4
Labourer Bottling Store,4
Labourer Brevery,4
Labourer Brick Layers,4
Labourer Carrier,4
Labourer Coal Quay,4
Labourer D.S,4
Labourer Drayman,4
Labourer Engine Works,4
Labourer Flax Rougher,4
Labourer Foundary,4
Labourer Gene,4
Labourer Genel,4
Labourer General Labourer,4
Labourer Gl.,4
Labourer Goss,4
Labourer Harbour,4
Labourer Ironworks,4
Labourer Itinerant,4
Labourer Lamplighter,4
Labourer Lime Works,4
Labourer Manure Works,4
Labourer Ordnance Survey,4
Labourer Pensioner,4
Labourer Platers Helper,4
Labourer Quary,4
Labourer Rwy,4
Labourer Saw Mill,4
Labourer Ship Building,4
Labourer Wine Porter,4
Labourer Yard Man,4
Labourer Yarn Bundler,4
Labourer and Army Pensioner,4
Labourer and Carman,4
Labourer and Dealer,4
Labourer at Gas Works,4
Labourer at Iron Foundry,4
Labourer at Mill,4
Labourer at Saw Mill,4
Labourer at Shipyard,4
Labourer in Bleach and Dye Works,4
Labourer in Bond Store,4
Labourer in Cement Mills,4
Labourer in City Council,4
Labourer in Iron Yard,4
Labourer in Jute Works,4
Labourer in Laundry,4
Labourer in Mines,4
Labourer in Nursery,4
Labourer in Printing Works,4
Labourer in Ship-Yard,4
Labourer in Soap Work,4
Labourer in Spinning Factory,4
Labourer in Steel Works,4
Labourer in Stone Yard,4
Labourer in Stores,4
Labourer in Timber yard,4
Labourer in Warehouse,4
Labourer in a Corn Mill,4
Labourer in a Flour Mill,4
Labourer of Land,4
Labourer on Farmer,4
Labourer on Land,4
Labourer on Works,4
Labourer on quays,4
Labourer on the Ordnance Survey,4
"Labourer, Agrl",4
Labourer-Agric,4
Labourer-Agriculture,4
Labourer-Builder,4
Labourer-Coal Porter,4
Labourer-Domestic Servt,4
Labourer-Garden,4
Labourer-Iron Works,4
Labourer-Mason,4
Labourer. General,4
Labourerour,4
Labouring Girl,4
Labourour,4
Labourry Class,4
Labr (General),4
Labr Flour Mill,4
Labr Milk Factory,4
Labr-Agricultural,4
Labr-Milk Factory,4
Labr.-General,4
Labriour,4
Labrour Agl,4
Labrourer General,4
Labur,4
Laburers Daughter,4
Labyour General,4
Lace Manufacturer,4
Ladie's Nurse,4
Ladies Maid Domestic Servt,4
Ladies Tailor Apprentice,4
Ladies Tailor and Milliner,4
Ladiesmaid,4
Lady (No Profession),4
Lady Annuities,4
Lady Assistant,4
Lady Clerk Commercial,4
Lady Clerk Drapery,4
Lady Income,4
Lady No Employment,4
Lady Private Income,4
Lady Superintendant,4
Lady of Independent Means House Property,4
Lady of Property,4
Lady's Tailor,4
Ladys Maid Domestic Servt,4
Ladysmaid,4
Laibour,4
Land - Owner,4
Land Cultivater,4
Land Houses Dividends,4
Land Merchant,4
Land Owners,4
Land Stuart,4
Land-Stewart,4
Landary Girl,4
Landed Proprieter,4
Landed Propriters Daughter,4
Landry Woman,4
Lands and Dividends,4
Lanundress,4
Laouber,4
Lape Weaver,4
Lapping Room,4
Larbour Coal,4
Lath Maker,4
Lathmaker,4
Lauberour,4
Lauborer (General),4
Laundress D. Servant,4
Laundress Domestic Svt,4
Laundress General Servant,4
Laundress Worker,4
Laundress in Shirt Factory,4
Laundress-Domestic,4
Laundress-Domestic Servt,4
Laundriss,4
Laundry Labourer,4
Laundry Maid Domestic Ser,4
Laundry Maid Domestic Servt,4
Laundry Maid-Domestic,4
Laundry Maid-Domestic Servant,4
Laundry Manageress,4
Laundry Van Driver,4
Laundryes,4
Laundryess,4
"Laundrymaid, Domestic Servant",4
Law Accountant,4
Lawyer's Clerk,4
Layer Linen,4
Leabor,4
Lead Pipe Maker,4
Lead Worker,4
Learning Painting,4
Leather Machinist,4
Ledger Clerk,4
Lemonade Tier,4
Lethographic Artist,4
Lewery Servant-Domestic,4
Licenced Trader,4
Licenced Vintner,4
Licensed Car Man,4
Licensed Vitner,4
Lied Publican,4
Life Annuity,4
Lighter Captain,4
Lighter Master,4
Lighter-Man,4
Lillen Weaver,4
Linen Baller,4
Linen Butter,4
Linen Clothpasser,4
Linen Collar Worker,4
Linen Cropper,4
Linen Factory-Reeler Millworker,4
Linen Finishers,4
Linen Flax Spinner,4
Linen Glosser,4
Linen Hackler,4
Linen Hem Stitcher,4
Linen Lapper Unemployed,4
Linen Manufacturer Master,4
Linen Manufacturer's Assistant,4
Linen Merchant Apprentice,4
Linen Merchant and Bleacher,4
Linen Mill Manager,4
Linen Mill Spinner,4
Linen Passer,4
Linen Realer,4
Linen Rougher,4
Linen Shirt Maker,4
Linen Sinner,4
Linen Smoother in Laundry,4
Linen Smother,4
Linen Sower,4
Linen Spinner Millworker,4
Linen Steam Loom Weaver,4
Linen Tapper,4
Linen Thread Winders,4
Linen Trade-Spinner,4
Linen Waiver,4
Linen Ware House Man,4
Linen Warehouse Hand,4
Linen Warehouse Hkfs,4
Linen Waver in Factory,4
Linen Weaver (Cambric),4
Linen Weaver Power Loom,4
Linen Weaver-Unemployed,4
Linen Weaving Factory Manager,4
Linen Weft Winder,4
Linen Winder Factory Worker,4
Linen Yarn Shaker,4
Linen Yarn Windr,4
Linens Weaver,4
Linien Weaver,4
Linnen Dresser,4
Linnen Dyer,4
Linnen Factory Weaver,4
Linnen Factory Worker,4
Linnen Power Loom Weaver,4
Linnen Power Loon Weaver,4
Linnen Warper,4
Linning Weaver,4
Linon Spinnor,4
Liscened Car Driver,4
Litho-Artist,4
Lithograph Printer,4
Lithographer Printer,4
Live at Home,4
Liveing on Farm,4
Livery Servant,4
Livery Yard Proprietor,4
Lives on Outdoor Relief,4
Lives on out Door Relief,4
"Living Private, on Moneys Invested",4
Living Privately,4
Living in the House,4
Living of Dividends,4
Living on Interest of her Money,4
Living on Money Earned in America,4
Living with Brother,4
Lloyd's Signalman,4
Lockkeeper,4
Loco Engineer,4
Locomotive Fitter,4
Lodge-Keeper,4
Lodgers,4
Lodging Hous Keeper,4
Lodging house Keeper,4
Lodging-House-Keeper,4
Lodgings House Keeper,4
Loft Man,4
Lorry Driver,4
Low Carder,4
Low Spinner,4
Luggage Porter,4
Lunatic Keeper,4
M D,4
M Fisherman,4
M Tailor,4
M. Mariner,4
M.A,4
Machanits,4
Macheinest,4
Machine Attendant,4
Machine Boy Linen Factory,4
Machine Boys,4
Machine Labourer,4
Machine Maker,4
Machine Man in Engine Shop,4
Machine Man in Engine Works,4
Machine Man in Shipyard,4
Machine Room Mill,4
Machinery Oiler,4
Machinest (Sewing),4
Machinest Clothing Factory,4
Machinest Handkerchief,4
Machinest Shirt Trade,4
Machinest in Linen Wareroom,4
Machinist (Sewing),4
Machinist (Shirt Maker),4
Machinist Linen Warehouse,4
Machinist and Engineer,4
Machinist in Clothing Factory,4
Machniest,4
Made,4
"Magistrate, Land Owner",4
Maid D Servant,4
Maid of all Work,4
Mail Guard,4
Major Retired,4
Malting Labourer,4
Manager Creamery,4
Manager Gas Works,4
Manager Grocery,4
Manager of Boot Shop,4
Manager of Fishery,4
Manager of Linen Weaving Factory,4
Manager of Shop,4
Manager of Timber Yard,4
Manageress Hotel,4
Manageress Laundry,4
Managing Clerk in Solicitors Office,4
Managing Farm,4
Managing Solicitors Clerk,4
Mantel Maker,4
Mantle - Maker,4
Mantle-Maker,4
Manufacturer and Farmer,4
Manufactures Agent,4
Manufacturing Confectioner,4
Map Engraver,4
Marine Store,4
Marine Store Servant,4
Mariner Employed,4
Mariner Unemployed,4
Market Gardeners Son,4
Marnier,4
Marriner,4
Mashine Boy,4
Mason Farmer,4
Mason and Slater,4
Massense,4
Master Bricklayer,4
Master Carpenter and Farmer,4
Master Decorator,4
Master Engineer,4
Master Hair Dresser,4
Master Marinor,4
Master Marner,4
Master Stone Cutter,4
Master Sweep,4
Master Taylor,4
Master Tinsmith,4
Master Upholsterer,4
Master Workhouse,4
Master-Baker,4
Matmaker,4
Matron of Hospital,4
Meadicant,4
Meal and Flour Merchant,4
Meat Butcher,4
Meat Salesman,4
Meat Stall Holder,4
Meccanos,4
Mech Engineer,4
Mechanic Boy Mill Worker,4
Mechanic Cycle,4
Mechanic Engineer,4
Mechanic in Works,4
Mechanical Draughtsman,4
Mechanical Engineer Master,4
Mechanical Engineers,4
Mechanical Engr,4
Mechanics Labourer,4
Mechanie,4
Medical Profession,4
Medical Student T C D,4
Medicial Student,4
Mem of R Community,4
Member of Cork Stock Exchange,4
Member of R Comty,4
Mender Woollen Factory,4
Mendicants,4
Merchans Daughter,4
Merchant (Drapery),4
Merchant Assistant,4
Merchant Servant,4
Merchant Spirit,4
Merchant Tailors,4
Merchants Labourer,4
Mesengar,4
Messenger (Shop),4
Messenger Boot Shop,4
Messenger in Drapers Shop,4
Messenger in Printing Office,4
Messenger in Provision Shop,4
Messenger to Grocer,4
Metal Caster,4
Metal Polisher,4
Meter Maker,4
Michanic,4
Mil Hand,4
Mile's Man,4
Miles Man Railway,4
Miles Man on G S W R,4
Miles Man's Daughter,4
Miles-Man on Railway,4
Milk Business,4
Milk Car Driver,4
Milk Factory Labourer,4
Milk Retailer,4
Milk Trade,4
Mill Cleaner,4
Mill Cotton Weaver,4
Mill Doffer Linen,4
Mill Fitter,4
Mill Hard,4
Mill Land,4
Mill Linen Weaver,4
Mill Machine Boy,4
Mill Overseer,4
Mill Realer,4
Mill Spinning Linen,4
Mill Woker,4
Mill Woorker,4
Mill Worke,4
Mill Worker (Reeler of Flax),4
Mill Worker Drawer,4
Mill Worker Flax Preparer,4
Mill Worker General,4
Mill Worker Half Time,4
Mill Worker Linen Spreaders,4
Mill Worker Preparer,4
Mill Worker Spinning,4
Mill Worker Yarn Reeler,4
Mill Workers Doffer,4
Mill wright,4
Millaner,4
Miller (Corn),4
Miller Flour,4
Miller Son,4
Miller and Grain Merchant,4
Millers Son,4
Milliner-Unemployed,4
Milliners Assistant,4
Millinery Assistant,4
Millinery Buyer,4
Milling Engineer,4
Mills Man on Railway,4
Millworkers,4
Millwright in Bleach and Dye Works,4
Miner (Iron Ore),4
Miner Barytes,4
Mineral Borer,4
Mineral Manufacturer,4
Mineral Water Traveller,4
Mineral Water Van Driver,4
Miners Wife,4
Minister of the Presbyterian Church in Ireland,4
Money Lender,4
Monitor N. S.,4
Monitor N.S,4
Monitor in N. S.,4
Monitor in N.S,4
Monitress in N School,4
Monitress in Nat. School,4
Monitress in School,4
Monstress,4
Mother of Farmer,4
Mother-in-Law,4
Mothers Help at Home,4
Moulder Apprentice,4
Moulder at Works,4
Musical Student,4
Musician Piper,4
N Occupation,4
N S Monitress,4
N Teacher and Farmer,4
N. S. Monitor,4
N. Sch. Teacher,4
N.S Monitress,4
Narrow Hemmer,4
Nat Teacher Pensioner,4
Nat. School Teacher and Farmer,4
Nat.School Teacher,4
National Schl. Teacher,4
National School Pensioner,4
National School Teacher Unemployed,4
National School Teacher-Principal,4
National Teacher (Unemployed),4
National Teacher Principal,4
National school Teacher,4
Natl School Teacher and Farmer,4
Natl Teacher and Farmer,4
Natl-Teacher,4
Naval Pensioner and Farmer,4
Naval Pensioner and Publican,4
Naval Pentioner,4
Naval Reserveman,4
Naval Reservist,4
Navigation Labourer,4
Navvey,4
Navy Man,4
Navy Reserve,4
Navy on Railway,4
Needle-Worker,4
Net Knitter,4
Net Worker,4
Netter in Ropework,4
News Agent and Stationer,4
