occupation,count
Flax Sctitcher,2
Flax Scutcher and Agricultural Labourer,2
Flax Scutcher at Mill,2
Flax Scutcher in Mill,2
Flax Sevewer,2
Flax Skutcher,2
Flax Sorter at Mill,2
Flax Sorter in Linen Mill,2
Flax Spearder,2
Flax Spg Y Winder,2
Flax Spinn Mechanic,2
Flax Spinnar,2
Flax Spinnear,2
Flax Spinner - Master,2
Flax Spinner - in - Mill,2
Flax Spinner J. P. Co Down,2
Flax Spinner Master,2
Flax Spinner Mill Hand,2
Flax Spinner Mill Workers,2
Flax Spinner Rope Factory,2
Flax Spinner Spinning Room,2
Flax Spinner Worker Mill,2
"Flax Spinner, Overlooker",2
Flax Spinner-Factory,2
Flax Spinner-Master,2
Flax Spinning Department,2
Flax Spinning Master Unemployed,2
Flax Spinning Mechanic,2
Flax Spinning Mill worker,2
Flax Spinning Oiler,2
Flax Spinning Overlooker,2
Flax Spinning in Mill,2
Flax Sppiner,2
Flax Spreader at Factory,2
Flax Spreader in Mill Worker,2
Flax Spreader-Mill,2
Flax Spreaders,2
Flax Spreading in Thread Factory,2
Flax Streeker,2
Flax Stricker and Farm Labourer,2
Flax Switcher and Labourer,2
Flax Winder in Mill,2
Flax Worker Reeler,2
Flax Yarn Reeler in Mill,2
Flax Yarn Rover in Mill,2
Flax Yarn Spinner Mill Worker,2
Flax Yarn Winder in Mill,2
Flax Yarn Winding Master,2
Flax and Tow Scutcher,2
Flax dresser,2
Flax in Met Spinner,2
Flax yarn Reeler,2
"Flax, Dresser",2
Flax-Dresser in Mill,2
Flax-Preparer,2
Flax-Rougher,2
Flax-Spreader,2
Flax. Baler,2
Flaxdrawer in Mill,2
Flaxdresser Unemployed,2
Flaxdresser in Mill,2
Fleax Dresser,2
Fleet Engineer,2
Flesher and Cattle Dealer,2
Flesher and Farmer,2
Flex Dealer,2
Flex Mill Apprentice,2
Flex Spinning Millworker,2
Flex Spinning Trade,2
Flex Sprader Mill,2
Float Owner,2
Florist and Market Gardener,2
Flour Commen Agent,2
Flour Driver,2
Flour Importer,2
Flour Merchant and Farmer,2
Flour Merchants Clerk,2
Flour Mill,2
Flour Mill Employee,2
Flour Mill Hand,2
Flour Mills,2
Flour Packer,2
Flour Shop Assistant,2
Flour Store Labourer,2
Flour Storeman,2
Flour and Bran Agent,2
Flour and Corn Dealer,2
Flour-Mill Labourer,2
Flourer,2
Flourerer,2
Flourist,2
Flourtrader,2
Flow Man,2
Flower Hawker,2
Flower Merchant,2
Flower Mill Labourer,2
Flower Seller,2
Flowering Linens,2
Flowering Work,2
Fly Clerk,2
Fm Daughter,2
Fm Servant,2
Fm Son,2
Fmrs Daughter,2
Fms. Daughter,2
Fo,2
Folder (Handkerchief),2
Folder Handkerchief,2
Folder Linnen,2
Folder in Linen Wareroom,2
Folder in Linnen Factory,2
Folder in Linnen Wareroom,2
Folder in Shirt Factory,2
Folder in Ware House,2
Folder in a Laundry,2
Folder of Handkerchief,2
Folder of Linen,2
Folder-Handkerchief,2
Foldier,2
Folding,2
Foney Baker,2
Foodman Domestic Servant,2
Foot Maker,2
Footman - Domestic,2
Footman D Servant,2
Footman D.S,2
Footman Domestic-Servant,2
Footman-D.S,2
Footman-Domestic Servt,2
Forage Carter,2
Forage Contractor's Clerk,2
Forage Merchant,2
Forage Stores,2
Fore Man Baker,2
Fore Woman Factory,2
Foreman (D.N.J.Co),2
Foreman A O Dept,2
Foreman A. O. D,2
Foreman Army Ordnance,2
Foreman Assistant,2
Foreman Biscuit Baker,2
Foreman Block Printer,2
Foreman Boiler Maker at Works,2
Foreman Bootmaker,2
Foreman Boxmaker,2
Foreman Caulker,2
Foreman Cellarman,2
Foreman Engine Fitter,2
Foreman Engine Fitter at Works,2
Foreman Flaxdresser,2
Foreman Gardner Domestic Servant,2
Foreman Grocers Assistant,2
Foreman House Painter,2
Foreman Labour,2
Foreman Linen,2
Foreman Linen Warehouse,2
Foreman Lithographer,2
Foreman Malster,2
Foreman Mechanic in Factory,2
Foreman Mineral Water Factory,2
Foreman Plumber,2
Foreman Porter,2
Foreman Power Loom Tenter,2
Foreman Shipwright,2
Foreman Stoker,2
Foreman Tram Co,2
Foreman Yarn Bleacher,2
Foreman and Timekeeper,2
Foreman at Works,2
Foreman in Bacon Factory,2
Foreman in Biscuit Factory,2
Foreman in Cement Works,2
Foreman in Corn Store,2
Foreman in Iron Works,2
Foreman in Lime Quarry,2
Foreman in Linen Factory,2
Foreman in Mill,2
Foreman in Shop,2
Foreman in a Timber Yard,2
Forester Domestic Servant,2
Forester and Farmer,2
Foresters Labourer,2
Forewoman Cutter,2
Forewoman Dressmaker,2
Forewoman Linen Business,2
Forewoman Printer,2
Forewoman Shirt Factory,2
Forewoman Warehouse,2
Forewoman Wareroom,2
Forman Baker,2
Forman Carpenter,2
Forman Labourer,2
Forman Tailor,2
Former Daughter,2
Formerly Butler,2
Formerly Car Driver,2
Formerly Coachman,2
Formerly Domestic Servant,2
Formerly Dress Maker,2
Formerly Dressmaker,2
Formerly Fireman,2
Formerly Lodging House Keeper,2
Formerly Nurse,2
Formerly Porter,2
Formerly Shirt-Maker,2
Formerly Shoe Maker,2
Formerly Teacher,2
Forms Son,2
Fortman Domestic,2
Forwarding Agent,2
Fory Winder,2
Foul Butcher,2
Foul Dealour,2
Foul Merchant,2
Foundary Labours,2
Founder,2
Foundrey Labourer,2
Foundry,2
Foundry Boy,2
Foundry Hand,2
Foundry Laburer,2
Foundry Machine Fitter,2
Foundry Machineman,2
Foundry Moulder,2
Fourth Engineer,2
Fowl Blocker,2
Fowl Blocker and Militia Men,2
Fowl Buyers,2
Fowl Byer,2
Fowl Cuyer,2
Fowl Delar,2
Fowl Mearchant,2
Fowl Merchants Daughter,2
Fowl Plucker and C,2
Fowl and Egg Buyer,2
Fowl-Merchant,2
Fowl-Picker,2
Fowl-Plucker,2
Fowlbuyer,2
Fowler,2
Fr Servant,2
Fr's Daughter,2
Fram Labourer,2
Frame Girl in Dye and Bleach Works,2
Frame Man,2
Frame Worker Factory Hosier,2
Framed Nurse,2
Framer Son,2
Framers Son,2
Frameworker,2
Framp Itinerant,2
Francisean Priest Brother,2
Frarm Servant,2
Free Hold,2
Free Holder,2
Freman,2
French Cleaner,2
French Polasher,2
French Polish,2
French Polisher (Unemployed),2
French and Teacher,2
French teacher,2
Frengh Polisher,2
Friendly Grocer,2
Frinch Polisher,2
Frist Merchant,2
Friut Vendor,2
Frm's Son,2
Frmer Daughter,2
Frmr Daugtr,2
From Annuity,2
From Dividends Fee,2
From Houses,2
From Interest Dividends and Interest of Money,2
From Land and Dividends,2
From Lands None,2
Frorage Shop Keeper,2
Fruit Auctioneer,2
Fruit Buyer,2
Fruit Daler,2
Fruit Gardener,2
Fruit Hawker,2
Fruit Vindor,2
Fruit and Egg Mcht,2
Fruit and Fish Hawker,2
Fruit and Furniture Dealer,2
Fruit and Potatoe Dealer,2
Fruit and Vegetable Shop Assistant,2
Fruit-Vendor,2
Fruite Dealer,2
Fruiter and Poulterer,2
Fruiterer Shopkeeper,2
Fruiteress and Greengrocer,2
Fruitiner and Greengrocer,2
Frut Dealer,2
Frutirer,2
Fs Wife,2
Fs. Daughter,2
Fuller,2
Funier and Silk Weaver,2
Funiture Dealer,2
Funiture Maker,2
Fur Sewer,2
Furnacer,2
Furness Man,2
Furnished Lodgings,2
Furnisher and Draper,2
Furniture Assistant,2
Furniture Dealer and Engravor,2
Furniture General dealer,2
Furniture Renewer,2
Furniture Traveller,2
Furniture dealer,2
Fursting Factory,2
G Annuity,2
G Baker,2
G Clerk,2
G Farm Work,2
G G Assistant,2
G House Work,2
G Laberour,2
G Laborer,2
G Labourer Q Island,2
G P Office,2
G Servant Dometic,2
G Servants Domestic,2
G Son,2
"G, Labourer",2
G. Laborer,2
G. Labourer Domestic,2
G. Lauberor,2
G. Servant. Domestic,2
G. Servent Domestic,2
G. Shop Assistant,2
"G.D, Serveant",2
G.N.R Night Watch Man,2
G.P.O Employe,2
G.P.O Lineman,2
G.P.O. Pensioner,2
G.Servant (D),2
G?er Artillery,2
Gacy Labourer,2
Gaddler,2
Gait Keeper,2
Galvanish,2
Galvanizer,2
Gamble,2
Game Keeper (Domestic Servant),2
Game Keeper Domestic,2
Game Keeper Wife,2
Game Keeper's Son,2
Game Keeper's Wife,2
Game Keeper-Domestic Servant,2
Game Trapper,2
Game and Poultry Dealer,2
Game keeper,2
Game-Keeper Domestic Servant,2
Ganeral Labourer,2
Ganger (Railway),2
Ganger C. D. B,2
Ganger M. G. W. R.,2
Ganger in Railway,2
Garaner,2
Gard,2
Gardaner,2
Garden Assistant Domestic Servant,2
Garden Labouer,2
Garden Labourer and Servant,2
Garden Lauberer,2
Garden Workers,2
Gardenar Domestic Servant,2
"Gardener ""Domestic Servant""",2
Gardener (Domestic Servt),2
Gardener - Domestic Ser,2
Gardener Assistant Domestic Servant,2
Gardener D. S,2
Gardener D.Servant,2
Gardener Dm Sert,2
Gardener Do Ser,2
Gardener Do Servant,2
Gardener Dom Ser.,2
Gardener Domestic Cook,2
Gardener Domestic Servants,2
Gardener Domestic Servent,2
Gardener Domestic Set,2
Gardener Domestic St,2
Gardener Domestic servant,2
Gardener Domestick Servant,2
Gardener Employed,2
Gardener Maid Domestic Servt,2
Gardener Not Employed,2
Gardener and Domestic Servt,2
Gardener and Steward,2
Gardener domestic servant,2
Gardener's Assist,2
Gardener's Helper,2
Gardener-(Domestic Servant),2
Gardener-Domestic Seravnt,2
Gardener-Domestic Svt,2
Gardener-Jobbing,2
Gardener-Unemployed,2
Gardener. Domestic Servant,2
Gardeneress,2
Gardeners Apprentice,2
Gardeners Apprentice Domestic Servant,2
Gardeners Son,2
Gardenrs Daughter,2
Gardiner (Domestic Servant),2
Gardiner D. Servant,2
Gardiner Dom Servant,2
Gardiner Domestic S,2
Gardiner Unemployed,2
Gardiner-Domestic,2
Gardiners Labourer,2
Gardining,2
Gardioner,2
Gardner (Domestic Servt),2
Gardner (Domestic),2
Gardner Assistant,2
Gardner Boy,2
Gardner D S,2
Gardner D. S.,2
Gardner Domestic Ser,2
Gardner Domestic Sert,2
Gardner Employed,2
Gardner Jobbing,2
Gardner Journey Man,2
Gardner Labour,2
Gardner Unemployed,2
Gardner and Caretaker,2
Gardner and General Servant,2
Gardner and Groom,2
Gardner in Nursery,2
Gardner's Assistant,2
Gardner's Daughter,2
Gardner's Labourer,2
"Gardner, Domestic Servant",2
Gardner-Jobbing,2
Gardner-Unemployed,2
Gardner. Domestic Servant,2
Gardners,2
Gardners Assistant,2
Garment Dyer and Cleaner,2
Garnerer,2
Garners Son,2
Garvey Car Driver,2
Gas Assistant,2
Gas Clerk,2
Gas Engine Driver,2
Gas Engineer Apprentice,2
Gas Filler,2
Gas Fitter Employed,2
Gas Fitter at Works,2
Gas Fitters Apprentice,2
Gas Fitters Assistant,2
Gas House - Labourer,2
Gas House-Labourer,2
Gas Laberor,2
Gas Labouer,2
Gas Laboure,2
Gas Labrour,2
Gas Meter Tester,2
Gas Miter Inspector,2
Gas Official,2
Gas Plumber,2
Gas Rate Collector,2
Gas Service Layer,2
Gas Stoker Unemployed,2
Gas Stove Cleaner,2
Gas Works Engineer and Manager,2
Gas Works Service,2
Gas fitter,2
Gas. Labourer,2
Gasfitter in Gas Works,2
Gasfitters Helper,2
Gasfittir,2
Gass Maker,2
Gass Worker,2
Gassfitter,2
Gaswork Labourer,2
Gate - Keeper,2
Gate Keeper Railway,2
Gate Keeper in Factory,2
Gate Lodge Keeper Asylum,2
Gate Lodge Man,2
Gate Lodge Porter,2
Gate Lodge-Keeper,2
Gate Porter and Army Pensioner,2
Gate Porter in Brewery,2
Gate-House Keeper,2
Gate-Maker,2
Gatekeeper on Railway,2
Gateman G.N.R,2
Gauger C and Board,2
Ge Domestic Servant,2
Geen Grocer,2
Gel Labour,2
Gel. Labourer,2
Gelatine Varnisher,2
Gelatine Worker,2
Geletine Worker,2
Gemeral Servant,2
Gen,2
Gen - Dealer,2
Gen Dom Servant,2
Gen Domestic,2
Gen Farm Servant,2
Gen Lab,2
Gen Labouer,2
Gen Labourer Unemployed,2
Gen Labourers Son,2
Gen Mill Worke,2
Gen Scholar,2
Gen Ser 'Dom',2
Gen Ser-Dom,2
Gen Sert Domestic,2
Gen Serv Domestic,2
Gen Servt. Domestic,2
Gen Work,2
Gen servant,2
"Gen, Servant",2
Gen-Servant Domestic,2
Gen. Dealer,2
Gen. Domestic Servant,2
Gen. House Work,2
Gen. Labour,2
Gen. Laundress,2
Gen. Merchant,2
Gen. Servant - Domestic,2
Gen. Servant Dom. Serv.,2
Gen. Servant-Dom,2
Gen. Servt-Domestic,2
Genal Servant,2
Genaral Domestic Servant,2
Genaral Servant Domestic,2
Genarl Laber,2
Genearl Laboure,2
Genearl Searvent,2
Genearl Servant,2
Genel Servant,2
Genelal Labourer,2
General (Domestic Servant,2
General ?,2
General Agrl Labourer,2
General Apprentice,2
General Assistant in House,2
General Baker,2
General Blacksmiths,2
General Boy Domestic Servant,2
General Broker,2
General Cardriver,2
General Carrier and Cow Keeper,2
General Carter Labourer,2
General Cleaner,2
General Clerk Mercantile,2
General Clerk Solicitor,2
General Clerk in Solicitor's Office,2
General Clerk to Solicitor,2
General Clerke,2
General Commissions Agent,2
General Cook Domestic Servant,2
General Corporation Labourer,2
General D-Servant,2
General Day Worker,2
General Delar,2
General Distillery Labourer,2
General Dm Servt,2
General Dom Servant House Keeper,2
General Dom-Servant,2
General Domastic Servant,2
General Dome Servt,2
General Domes Servant,2
General Domestic Business,2
General Domestic Family Servant,2
General Domestic Farm Servant,2
General Domestic Nurse,2
General Domestic Retired,2
General Domestic Serevant,2
General Domestic Sern,2
General Domestic Serv't,2
General Domestic Servant (Unemployed),2
General Domestic Servant Charwoman,2
General Domestic Servant Coach Man,2
General Domestic Servant Cook,2
General Domestic Servant Retired,2
General Domestic Servant not Employed,2
General Domestic Servant-Unemployed,2
General Domestic Servants,2
General Domestic Servt Unemployed,2
General Domestic and Servant,2
General Domestick-Servant,2
General Domst Servant,2
General Domtc Servant,2
General Dostemic Servant,2
General Draper and House Furnisher,2
General Draper and c,2
General Drapers,2
General Employment,2
General F Labourer,2
General Farm Servant-Domestic,2
General Garden Labourer,2
General Grocer Assistant,2
General Grocer and C,2
General Grocer and Publican,2
General Grocer and Shopkeeper,2
General H Keeper,2
General Handy Man,2
General House Hold,2
General House Hold work,2
General House Painter,2
General House Sert,2
General House Servant (Domestic Servant),2
General House Smith,2
General House Work in Own House,2
General House Wrk,2
General Hse Keeper,2
General Jobber,2
General Labaour,2
General Labaurer,2
General Laberiour,2
General Lablouer,2
General Laboer,2
General Laboerer,2
General Laborourer,2
General Laboure Unemployed,2
General Labourel,2
General Labourer (Domestic Servant),2
General Labourer (Farm),2
General Labourer (Gov. Works),2
General Labourer - Domestic,2
General Labourer Agl,2
General Labourer Attending School,2
General Labourer Builders,2
General Labourer D.S,2
General Labourer Dom,2
General Labourer Drayman,2
General Labourer Factory Hand,2
General Labourer Factory Worker,2
General Labourer Fisherman,2
General Labourer Garden,2
General Labourer Man,2
General Labourer Millworker,2
General Labourer No Employment,2
General Labourer Out of Employment,2
General Labourer Ry,2
General Labourer Scholar,2
General Labourer Servant Boy,2
General Labourer Surfaceman,2
General Labourer Unempld,2
General Labourer Unemploy,2
General Labourer Unemployd,2
General Labourer Van Man,2
General Labourer Woman,2
General Labourer Workingman,2
General Labourer Workman,2
General Labourer and Thatcher,2
General Labourer at Railway,2
General Labourer in Bonding Store,2
General Labourer in Coal and Timber Yard,2
General Labourer in Dyring and Finishing Works (Linen),2
General Labourer in Indian Meal Mill,2
General Labourer in Linen Bleach Works,2
General Labourer in Malt House,2
General Labourer in Milk Factory,2
General Labourer in Public House,2
General Labourer in Rope Works,2
General Labourer in Thread Factory,2
General Labourer not Working,2
General Labourer on G N Railway,2
General Labourer out of Employment,2
General Labourer's,2
"General Labourer,",2
"General Labourer, Unemployed",2
General Labourer-Domestic,2
General Labourer-Paper Mill,2
General Labourer-Sweep,2
General Labouress,2
General Labourr,2
General Labourrer,2
General Labowrer,2
General Labrerour,2
General Labuer,2
General Laouber,2
General Laubor,2
General Lauboror,2
General Laurer,2
General Lourer,2
General Maid Domestic,2
General Maid Servant Domestic,2
General Man (Domestic Servant),2
General Man Domestic Servant and Postman,2
General Man Servant Domestic,2
General Medical Practitioner A B M B B.CH I.C.D. I.P,2
General Merchant Magistit,2
General Merchant Wife,2
General Merchant and J P,2
General Merchants Assistant,2
General Nurse Domestic,2
General Nurse Work,2
General P. Office,2
General Practitioner M D Dublin,2
General Practitioners,2
General Provision,2
General Provision Merchant,2
General Provision Shopkeeper,2
General Retired Labourer,2
General S,2
General S-Domestic,2
General Salesman,2
General Searrent,2
General Searvent Domestic,2
General Ser. Domestic,2
General Seravant,2
General Sert. Domestic,2
General Serv Domestic Out of Employment,2
General Serv-Domestic,2
General Servan-Domestic,2
"General Servant ""Domestic",2
General Servant 'Domestic',2
General Servant (Domestick),2
General Servant (Not Employed),2
General Servant (Outside),2
General Servant (Retired),2
General Servant (domestic),2
General Servant : Domestic,2
General Servant Charwoman,2
General Servant D Domestic,2
General Servant DC,2
General Servant DS,2
General Servant Daily,2
General Servant Demestic,2
General Servant Dm,2
General Servant Domesic,2
General Servant Domestic House Maid,2
General Servant Domestic Out of Employment,2
General Servant Domestic Pantry Maid,2
General Servant Domestic S,2
General Servant Domestic Ser,2
General Servant Domestic Sert,2
General Servant Domestic out of Employment,2
General Servant Domestic-Unemployed,2
General Servant Domesticale,2
General Servant Domestik,2
General Servant Domstc,2
General Servant Domsty,2
General Servant Farm Labourer,2
General Servant Farmer,2
General Servant Farming,2
General Servant General,2
General Servant Groom,2
General Servant HouseKeeper,2
General Servant Labourer Domestic,2
General Servant Man Labourer,2
General Servant No Employment,2
General Servant Servant Domestic,2
General Servant Shop Porter,2
General Servant Unemploye,2
General Servant Unemployed Domestic,2
General Servant Washerwoman,2
General Servant and (Domestic),2
General Servant and Scholar,2
General Servant in Convent,2
General Servant in Creamery,2
General Servant in Hotel,2
General Servant in Public House,2
General Servant of Dheda Union,2
General Servant out of Employment,2
General Servant's Son,2
"General Servant, Domes",2
"General Servant,-Domestic",2
General Servant-D,2
General Servant-Dome,2
General Servant-Domestic Maid,2
General Servant-Domestic-Unemployed,2
General Servant-Doms,2
General Servant-Domst,2
General Servant-Domstic,2
General Servant-Outdoor,2
General Servant-Retired,2
General Servant-Servant,2
General Servant; Domestic,2
General Servants (Domestic),2
General Servants-Domestic,2
General Servat Domest,2
General Servent (Domestic),2
General Servet,2
General Servint,2
General Servnat,2
General Servnat-Domestic,2
General Servnt Domstic,2
General Servt Nurse,2
General Shop,2
General Srt Domestic,2
General St Domestic,2
General Study Student,2
General Svet Domestic,2
General Svet-Domestic,2
General Svt-Domest,2
General Tailor-Journeyman,2
General Tambourer,2
General Teacher,2
General Van Man,2
General Vegetable Merchant,2
General W Woman,2
General Watch Maker and Jeweller,2
General Woman,2
General Work About House,2
General Work in Factory,2
General Work in Farm,2
General Work-Domestic Servant,2
General Worker in Spinning Mill,2
General Worker in Wareroom,2
General Worker on Farm,2
General Working Girl,2
General Workman at Home,2
General and Domestic Work,2
General and Labourer,2
General servant-Domestic,2
General-Dom-Servant,2
General-Domestic Servant Unemployed,2
General-S-Domestic,2
General. Servant,2
Generalabourer,2
Generall Servant Domestic,2
Generals Servant,2
Generarl Labourer,2
Generel Labour,2
Generel Servent,2
Generial Servant,2
Generl Dealer,2
Generl Servent,2
Generl Servent Domestic,2
Generla Labourer,2
Generlar Labour,2
Genl ?,2
Genl Clerk Solicitors,2
Genl Domestic Servt Unemployed,2
Genl Laberour,2
Genl Labo,2
Genl Labouer,2
Genl Labourer Unable,2
Genl Labourer's Wife,2
Genl Labror,2
Genl Labrour,2
Genl Law Clerk,2
Genl Merchantess,2
Genl Messenger,2
Genl Serv. Domestic,2
Genl Servant Domc,2
Genl Servant Domst,2
Genl Servant-Unable,2
Genl Servt Dom,2
Genl Servt Domes,2
Genl Servt Servant,2
Genl Servt Unemplayed,2
"Genl Servt, Domestic",2
Genl Sev Domestic,2
