occupation,count
Grocer and Druggist,3
Grocer and General Business,3
Grocer and Genl Merchant,3
Grocer and Post Office,3
Grocer and Provisions,3
Grocer and Shopkeeper,3
Grocer and Sperit Merchant,3
Grocer and Spiret Dealer,3
Grocer and Spirit Retailer,3
Grocer and Sprit Merchant,3
Grocer and Undertaker,3
Grocer and Victualler,3
Grocer and Wine Merchant Clerk,3
Grocer etc Assistant,3
Grocer's Shop Keeper,3
Grocer-Master,3
Groceries Shop Keeper,3
Grocers Apprentace,3
Grocers Asistant,3
Grocers Assistan,3
Grocers Assistant Domestic Servant,3
Grocers Assistant Shop Man,3
Grocers Assistant in Shop,3
Grocers Assistants,3
Grocers Clerke,3
Grocers Messanger,3
Grocers Porter Labourer,3
Grocers Publican,3
Grocers Salesman,3
Grocers and Publican,3
Grocers-Assistant,3
Grocery Salesman,3
Grocery Shopman,3
Grocery and Flour Merchant,3
Grocery and Spirit Assistant,3
Grocery and Spirits,3
Grocr and Publican,3
Groom D.S,3
Groom Domestic Svt,3
Groom General Servant,3
Groom and General Servant,3
Groom and Servant,3
Groom and Stableman,3
Groom's Wife,3
Groon,3
Grosers Assistant,3
Grosers Porter,3
Ground Labourer,3
Grown Assitant,3
Guardner,3
Guarry Man,3
Guest,3
Guilter,3
Gunner Artillery,3
Gunner R A,3
Gunner Wicklow Artilery Militia,3
Gunner Wicklow Artillery Millita,3
H Draperiss,3
H Folder,3
H K F Smoother,3
H Keepers,3
H M Smoother,3
H and P Maid Domestic Servant,3
H and Parlour Maid Domestic Servant,3
H. M. Customs,3
H.K.F. Folder,3
Hachney Car Driver,3
Hacker,3
Hackle Setter in Mill,3
Hackle-Setter,3
Hackney Car Owners,3
Hackster,3
Hair Cutter,3
Hairdresser Apprentice,3
Hairdresses,3
Half Pay from R Navy,3
Hallmaid,3
Halter,3
Ham Curer,3
Hand Driller (Ship Yard),3
Hand Driller in Ship Yard,3
Hand Embroirderer,3
Hand Embroydering,3
Hand Kerchief Smoother,3
Hand Kf Ornamenter,3
Hand Loom Draper Weaver,3
Hand-Loom Weaver,3
Handchief Folder,3
Handkerchief Folder in Wareroom,3
Handkerchief Ornaments,3
Handkerchief Sample Maker,3
Handresser,3
Handyman,3
Hankerchief Smoother,3
Hankerchief Washer,3
Harbor Master,3
Harbour Narvy,3
Harbour Official,3
Harbour Pilot,3
Harbour Police,3
Hard Domestic Servant,3
Hardress,3
Hardware Buyer,3
Hardware Clark,3
Hardware Commercial Traveller,3
Hardware Majistrate Merchant,3
Hardware Man,3
Hardware Merchants Assistant,3
Hardware Shop Boy,3
Hardware Trade,3
Harnees Maker,3
Harnen Maker,3
Harness maker,3
Harnsmaker,3
Hat Box Maker,3
Hat Manufacturer,3
Hawker of Tins,3
Hay Shop,3
Head Attendant in Asylum,3
Head Const Daughter,3
Head Gardener Domestic Servant,3
Head Gardner,3
Head Master,3
Head Mistress of School,3
Head Railway Porter,3
Head Water Bailiff,3
Heam Sticher,3
Heard's Man,3
Heards Wife,3
Heckler (Mill),3
Help in Farm,3
Help to House Keep,3
Help to Mother,3
Helping Father,3
Helping to Farm,3
Hem Sticher Linen,3
Hem Sticker,3
Hem Stitchers,3
Hemist,3
Hemm Stitcher,3
Hemp Spinner,3
Hemstich Smoother,3
Hemsticher Linen,3
Hemsticher of Hand Kerchiefs,3
Hemsticker,3
Hemstitch Sewer,3
Hemstitcher in Linen Factory,3
Hemstitchers in Warehouse,3
Hensticher,3
Herd Unemployed,3
Herd and Farmers Son,3
Herd and General Labourer,3
Herd and Steward,3
Herd or Caretaker,3
Herd's Mother,3
Herd-Cattle,3
Herdman's Son,3
Herds Boy,3
Herds-Son,3
Herdsman Domestic Servant,3
Herdsman Domestic Servt,3
Herdsman Wife,3
Herness Maker,3
Hide Dealer,3
Hide and Feather deeler,3
His Son,3
Hkeeper,3
Hkf Ornamentor,3
Hkf Veiner,3
Hobbey Horse Man,3
Hock Car Driver,3
Hoist Man,3
Holder Sellar,3
Holder Up Ship Yard,3
Holder of Dividends,3
Holder of Farm,3
Holder up,3
Holder up Ship Yard,3
Holder up in Ship Yd,3
Home Buisness,3
Home Dealer,3
Home Domestic Servant,3
Home Employer,3
Home Painter,3
Home-Work,3
Homemaid Domestic Servant,3
Honble Scholar,3
Horse - Shoer,3
Horse Jocky,3
Horse Rider,3
Horse Shoer and Smith in General,3
Horse Shoes,3
Horse Trainner,3
Horticultural Labourer,3
Hose Keeping,3
Hose Seamer,3
Hosier Assistant,3
Hosier Machinist,3
Hosiers,3
Hosiery Linker,3
Hosiery Mfr - Mistress,3
Hosiery Seamer,3
Hosiery Warehouseman,3
Hosiery Winder,3
Hosp Nurse,3
Hosp: Nurse,3
Hospital Attendent,3
Hospital Night Nurse,3
Hospital Nurse (Trained),3
Hospital Probationer,3
Hospl Nurse,3
Hospl. Nurse,3
Hotel Book,3
Hotel Grocer and Farmer,3
Hotel Housemaid,3
Hotel Keeper and Farmer Son,3
Hotel Keeper and Publican,3
Hotel Keeper's Daughter,3
Hotel Managers,3
Hotel Owner,3
Hotel Properitor,3
Hotel Propietor,3
Hotel Propr,3
Hotel Propriters,3
Hotel-Proprietor,3
Hotelproprietor,3
Hou Keeper,3
Houekeeper,3
Hous Kepper,3
House - Owner,3
House Agent Assistant,3
House Agent Clerk,3
House Bisness,3
House Business at Home,3
House Caper,3
House Carpender,3
House Carpenter Apprentice,3
House Carpenter on Strike,3
House Carpenter's Wife,3
House Carpenters,3
House Cooper,3
House Cuper,3
House Daughter,3
House Domestic Maid,3
House Duites,3
House Dutyes,3
House Employment,3
House Hould Work,3
House K,3
House Keaper,3
House Keeber,3
House Keeker,3
House Keeper (at Home),3
House Keeper ?,3
House Keeper At Home,3
House Keeper D. Servt,3
House Keeper Dom Servant,3
House Keeper Domestic Servant Unemployed,3
House Keeper Domestic Svt,3
House Keeper None,3
House Keeper Scholar,3
House Keeper and C,3
House Keeper and General Servant,3
House Keeper and Head of Family,3
House Keeper and Knitter,3
House Keeper and Shop Assistant,3
House Keeper in Shop Asst,3
House Keeper to Above,3
House Keeper to Father,3
House Keeper to Head of Family,3
House Keeper to the Family,3
House Keeper's Son,3
House Keeper-Domestic Servt,3
House Keeping and c,3
House Keer,3
House Maid Dom Ser,3
House Maid Domestic Servant Unemployed,3
House Maid Domestic Servants,3
House Maid Domestic servant,3
"House Maid, Domestic Servt",3
House Maid-Domestic Sert,3
House Maid-Domestic Servant Unemployed,3
House Messenger,3
House Minder,3
House Painter and c,3
House Parlormaid,3
House Parlour maid,3
House Parlour maid Domestic Servant,3
House Parlourmaid Domestic,3
House Plumber,3
House Property Income,3
House Rent and Profit of Land,3
House Rents,3
House Servant-Domestic,3
House Stitcher,3
House Trainor,3
House Wife Domestic,3
House Wiffe,3
House Woman,3
House Work Domestic,3
House Work Domestic Servant,3
House and Farm Helper,3
House and Farm Work,3
House and Keeper,3
House and Land Owner and Interests of Money,3
House and Land Owners,3
House and Maid Domestic Servant,3
House and Parlour Domestic Servant,3
House and Parlour Maid-Domestic,3
House and Parlour-Maid,3
House and Parlourmaid Domestic,3
House and Parlourmaid-Domestic Servant,3
House keeper at Home,3
House-Hold Duties,3
House-Keeper-Domestic,3
House-Parlour Maid,3
House-Parlourmaid,3
House-Worker,3
House: Keeper,3
HouseKeper,3
Household Assistant,3
Household Buisness,3
Household Domestic,3
Household Dutys,3
Household Occupation,3
Household or Domestic-Business,3
Householder Worker,3
Househould Work,3
Housek,3
Housekeeper (Assistant),3
Housekeeper - Domestic,3
Housekeeper D Servt,3
Housekeeper Dom Servant,3
Housekeeper Domestic Servt.,3
Housekeeper Domestic-Servant,3
Housekeeper Home,3
Housekeeper Labourer,3
Housekeeper No Occupation,3
Housekeeper and Caretaker,3
Housekeeper and Cook,3
Housekeeper and General Servant,3
Housekeeper and Seamstress,3
Housekeeper for Father,3
Housekeeper to family,3
Housekeeper's Assistant,3
Housekeeper's Daughter,3
Housekeepers Daughter,3
Houseker,3
Housemaid Dom Serv,3
Housemaid Dom Sevt,3
Housemaid Dom. Ser.,3
Housemaid Domestic S.,3
Housemaid Domestic Servant Unemployed,3
Housemaid Domestic Set,3
Housemaid General Servant,3
Housemaid General Servant-Domestic,3
Housemaid Servant-Domestic,3
Housemaid Servt,3
Housemaid Servt Domestic,3
Housemaid-D. Servant,3
Housemaid-Dom. Servant,3
Housemaid-Servant,3
Housemaid: Domestic Servant,3
Houseowner,3
Houseparlour Maid,3
Housern Maid Domestic Ser,3
Houses (Income From),3
Houses Keeper,3
Houses and Interests of Money,3
Houses and dividends,3
"Houses, Interest of Money",3
Houseshoer,3
Housework Domestic,3
Housework at Home,3
Houskeepe,3
Houskeeper Domestic Servant,3
Houskeeper at Home,3
Houskeer,3
Huse Work,3
Huskeeper,3
Ice Cream Dealer,3
Ice Cream Vender,3
Ice Cream Vendor,3
Imborderer,3
Imbroderer,3
Imbroidary,3
Imperial Yeomanry,3
In Iron Works Labourer,3
In Mill,3
In No Employ,3
In Occupation,3
In Receipt of Annuity,3
In Receipt of out Door Relief,3
In Tobacco Factory,3
In the House,3
Incom from Dividend,3
Incom from House Property,3
Income (Land & Houses),3
Income Annuity,3
Income Derived From House Property,3
Income Derived From House and Land Property also Monmouthshire,3
Income Derived From Houses,3
Income Derived From Houses and Divident,3
Income Derived From Land and Dividends,3
Income Derived from Annuity and Dividends,3
Income Derived from Land and Interest of Money,3
Income Derived from Land and from Dividends,3
Income Derived from Money Invested,3
Income Derived from Shares,3
Income Derived from Stock etc,3
Income Derives from Card,3
Income Desired from Dividends,3
Income From Annuity,3
Income From Divds,3
Income From Land and Dividends,3
Income From land,3
Income House Rent and Interest,3
Income Land Rents,3
Income No Trade Gentlewoman,3
Income by Dividends,3
Income derived from Dividends,3
Income from House and Dividends,3
Income from House and Land Property,3
Income from Houses and Land,3
Income from Houses and dividends,3
Income from Husband in Army,3
Income from Land Dividends,3
Income from Land No Profession,3
Income from Life Annuity,3
Income from Share,3
Income from dividend,3
Income of House Property,3
Income of Land,3
Income of Money No Profession,3
Income on Land,3
Independant Lady,3
Indian Pension and Land,3
Indoor Postman,3
Indoor Work,3
Industry,3
Infaint,3
Infant Under-5 Years of Age,3
Infant of Ten due years,3
Infirmarian Nuns,3
Infirmary Night Nurse,3
Infont,3
Infy Nurse of Dheda Union,3
Inland Revenue,3
Inland Revenue Clerk,3
Inspector,3
Inspector N. School,3
Inspector Tram Co,3
Inspector of N. School,3
Inspector of Postman,3
Instructed At Home,3
Instructor at Home,3
Insurance ?,3
Insurance Agents,3
Insurance Supt,3
Insurane Agent,3
Insurence Agent,3
Int of Money,3
Interest Dividends,3
Interest From,3
Interest From Land,3
Interest in Dividends,3
Interest in Land,3
Interest in Land and Houses,3
Interest in Money,3
Interest of Investment,3
Interest of Land,3
Interest of Money Dividends,3
Interest of Money Gentle Woman,3
Interest of Money Invested,3
Interest of Money Land,3
Interest of money No Business,3
Interest on Land None,3
Intermediate Teacher,3
Invaled,3
Invested Capital,3
Invilade,3
Iorn Moulder,3
Irish Industry,3
Irish Lace,3
Irish Lace Crotcheter,3
Irish Scholar,3
Iromonger,3
Iron Mechanic,3
Iron Monger's Assistant,3
Iron Mongers Apprentice,3
Iron Mongers Porter,3
Iron Ore Miner Unemployed,3
Iron Roof Builder,3
Iron Ship Builder,3
Iron Ship Rivetter,3
Iron Shipwrite,3
Iron Sorter,3
Iron Turner Shipyard,3
Iron Turner in Ship Yard,3
Iron Turnor,3
Iron Work Labourer,3
Iron Work's Labourer,3
Iron Works,3
Iron-Shipwright,3
IronMonger,3
Irondresser,3
Ironers in Landry,3
Ironmongar Assistant,3
Ironmonger Salesman,3
Ironmonger's Clerk,3
Ironmonger's Porter,3
Ironmongers,3
Ironmongers Asst,3
Ironturner in Foundry,3
Is Labouring,3
Itinerant Beggar,3
J P Land Owner,3
J P. Land Owner,3
"J. P. Income from Land, Dividend, Interest, Coals, Railways Shares, Dividend Interest and C",3
J.P Farmer,3
J.P. Gentleman Farmer,3
J.P. Merchant,3
J.P.D.L,3
Jailor,3
Jainer,3
Jam Worker,3
Japanner,3
Jarvey Car Owner,3
Jerry Man,3
Jewellar,3
Jeweller and C,3
Jeweller's Apprentice,3
Jeweller's Porter,3
Jewellers Manager,3
Jewellers Salesman,3
Jewish School,3
Jewler,3
Jobber Cattle Dealer,3
Jobbing Smith,3
Jockey-Domestic Servant,3
Joiner and Cabinet Maker,3
Joiner at Works,3
Joiner or Strike,3
Joiner to Trade,3
Joiner-Master,3
Joing to School,3
Joint Boot and Shoe Warehouse Keepers,3
Joint Income Mill Rent,3
Joriner,3
Journalist-Editor,3
Journalist-Reporter,3
Journey Butcher,3
Journey Men Lailor,3
Jowl Dealer,3
Joyner,3
Judge of High Court P C,3
Justice of Peace Merchant,3
Justice of the Peace Land Owner,3
Jute Spiner,3
Keep the House,3
Keeping House at Home,3
Keeping House for Family,3
Keeping the House,3
Keeps Boarders,3
Keeps House for her Husband,3
Keeps a Farm,3
Keiner,3
Kelp Maker,3
Kings Counsel,3
Kintter,3
Kitchen Girl,3
Kitchen Maid (Domestic),3
Kitchen Maid D.S,3
Kitchen Maid Dom Servant,3
Kitchen Maid Domestic Ser,3
Kitchen Maid Domestic Sert,3
Kitchen Maid Domestic Servants,3
Kitchen Maid Domestic Servt.,3
Kitchen Maid Unemployed,3
"Kitchen Maid, Domestic",3
Kitchen Work,3
Kitchenmaid Dom Servt,3
Kitchenmaid Domestic Sert,3
Kitter,3
Kniting,3
Knitter Hosiery,3
Knitter Stocking,3
Knitter Wool,3
Knitter Yarn,3
Knitter and Spinner,3
Kntter,3
Kouse Keeper,3
Ks Fireman,3
L Weaver Linen,3
Lab Ordnance Survey,3
Lab Widow,3
Labarour General,3
Labaurer,3
Labboure,3
Label Cutter,3
Labeourer,3
Labeourer in Ship Yard,3
Laber,3
Laberlor,3
Laberor Agl,3
Laberour (General),3
Laberour Agricultural,3
Labioure,3
Laboarer,3
Laboaur,3
Laboer,3
Laboratory Attendant,3
Laboraur,3
Laborer in Brick Works,3
Laborer in Iron Works,3
Laborer in Mill,3
Laborer in Ship Yard,3
Laborer-General,3
Laborier,3
Laboring,3
Laborour Daughter,3
Laborour in Factory,3
Laborourer,3
Labou,3
Labouar General,3
Labouer (Agricultural),3
Labouer Agr.,3
Labouer Farm,3
Labouer Genl,3
Labouer Quary,3
Labouer in Foundry,3
Labouer in Ship Yard,3
Labouer-General,3
Labouerers,3
Labour (Bricklayer),3
Labour (Quay),3
Labour Aculter,3
Labour Domestic Servant,3
Labour Foundry,3
Labour Iron Work,3
Labour Man,3
Labour Master,3
Labour Water Works,3
Labour in Farm,3
Labour in Iron Work,3
Labour on Railway,3
Laboura,3
Laboure Brewery,3
Laboure Farm,3
Laboure Wife,3
Laboure's Daughter,3
Labourer (Ag),3
Labourer (Agri),3
Labourer (Agrl.),3
Labourer (Brewery),3
Labourer (Coal Porter),3
Labourer (Corporation),3
Labourer (Factory),3
Labourer (Garden),3
Labourer (Mill),3
Labourer (Pottery),3
Labourer Agl Wife,3
Labourer Agra,3
Labourer Agrel,3
Labourer Agriclt,3
Labourer Agricul.,3
Labourer Agricultual,3
Labourer Agricultul,3
Labourer Bleach Works,3
Labourer Boiler Shop,3
Labourer Brewery Employe,3
Labourer Build,3
Labourer Builder's,3
Labourer Coal Yard,3
Labourer Cordite Factory,3
Labourer Corn Store,3
Labourer Councle,3
Labourer D.Servant,3
Labourer Dairyman,3
Labourer Distilery,3
Labourer Domestic Sert,3
Labourer Foundry Iron,3
Labourer G. N. R,3
Labourer Gas House,3
Labourer Gas Work,3
Labourer Gasworks,3
Labourer Genal,3
Labourer Genarl,3
Labourer Generl.,3
Labourer Gent,3
Labourer Ghus,3
Labourer Herd,3
Labourer Iron Worker,3
Labourer Labourer,3
Labourer Limestone Quarry,3
Labourer Mother,3
Labourer Night Watchman,3
Labourer Plumbers,3
Labourer Quarry Man,3
Labourer Quarryman,3
Labourer Queens Island,3
Labourer Railway Man,3
Labourer Steel Works,3
Labourer Surface Man,3
Labourer Tanyard,3
Labourer Tram,3
Labourer Water Works,3
Labourer Works at Bleach Green,3
Labourer and Farm,3
Labourer and Mason,3
Labourer and Servant,3
Labourer and Shepherd,3
Labourer and Shopkeeper,3
Labourer at Bleach Green,3
Labourer at Chemical Works,3
Labourer at Coal,3
Labourer at Distillery,3
Labourer at Dock,3
Labourer at Harbour,3
Labourer at Machines,3
Labourer in Bottle Factory,3
Labourer in Brewary,3
Labourer in Brick Factory,3
Labourer in Brick-Yard,3
Labourer in Builders Yard,3
Labourer in Cement Work,3
Labourer in Chemical Work,3
Labourer in Chemical Yard,3
Labourer in Cloth Factory,3
Labourer in Coal Miner,3
Labourer in Coalyard,3
Labourer in Deal Yard,3
Labourer in Distillary,3
Labourer in Dye and Bleach Works,3
Labourer in Egg Store,3
Labourer in Electric Works,3
Labourer in Engineering Works,3
Labourer in Farm Yard,3
Labourer in Feltworks,3
Labourer in Flax Spinning Co,3
Labourer in Gass Works,3
Labourer in Grain Store,3
Labourer in Iron Factory,3
Labourer in Iron work,3
Labourer in Ironwork,3
Labourer in Linnen Factory,3
Labourer in Malt-House,3
Labourer in Ship Building Yard,3
Labourer in Shpyd,3
Labourer in Smith Shop,3
Labourer in Spg Mill,3
Labourer in Tea Store,3
Labourer in Timber Store,3
Labourer in Tobacco Manufactory,3
Labourer in Wine Merchants,3
Labourer in Wollen Factory,3
Labourer in Wool Factory,3
Labourer in bottle works,3
Labourer not Employed,3
Labourer not empd,3
Labourer of Mill,3
Labourer on Canal,3
Labourer on Farms,3
Labourer on Public Road,3
Labourer on Railway Linen,3
Labourer or Servant a Cook,3
Labourer out of Work,3
Labourer unemployed,3
Labourer's Agricultural,3
"Labourer, Rabbit Trapper",3
"Labourer, Unemployed",3
Labourer-(Farm),3
Labourer-Agrl.,3
Labourer-Dock,3
Labourer-Mill,3
Labourer-Road Making,3
Labourer-Stonebreak,3
Labourerin Ironworks,3
Laboureror,3
Labourers Agl,3
Labourers Shepherds,3
Laboures Farm,3
Laboures General,3
Labouring and Fishing,3
Labourr,3
Labourrer General,3
Labours Children,3
Labours General,3
Laboury,3
Labr Car Driver,3
Labr Wife,3
Labr in Flour Mill,3
Labr in House Mills,3
Labr's Daughter,3
Labrer,3
Labror Genrel,3
Labroure,3
Labrs,3
Labrs Widow,3
Labs Wife,3
Laburour,3
Lace - Scholar,3
Lace Agent,3
Lace Buyer,3
Lace Industry,3
Lace Manufactor,3
Lace Merchant,3
Lace Sawer,3
Lace Work Maker,3
Lace Workers,3
Lace-Scholar,3
Ladey,3
Ladies Deriving Incomes from Land and Houses,3
Ladies Dress Maker,3
Ladies Maid D. Servant,3
Lady ?,3
Lady Annuity,3
Lady Artist,3
Lady Clerk in Wareroom,3
Lady Interest of Money,3
Lady Living on Annuity,3
Lady Tailor,3
Lady Visitor,3
Lady Woman and Milliner,3
Lady of Private Means,3
Lady of Title,3
Lady's Maid (Domestic Servant),3
Lady's Maid D Servant,3
Lady's Maid Domestic Servt,3
Lady's Tailoress,3
Lady'smaid Domestic Servant,3
Ladying House Keeper,3
Lamp-Lighter,3
Lan Maker,3
Land - Lives Privt,3
Land Agency Clerk,3
Land Agent (Clerk),3
Land Agent J P,3
Land Agent etc,3
Land Agents Assistt,3
Land Commission,3
Land Dividends Interest,3
Land Holders,3
Land Houses and Dividends,3
Land Man,3
Land Owner Daughter,3
Land Owner J P,3
Land Owner Justice of the Peace,3
Land Owner's Wife,3
Land Proprietress,3
Land Steward Unemployed,3
Land Steward Wife,3
Land Steward and Gardiner,3
Land Steward and Gardner,3
Land Steward's Daughter,3
Land Stewards Daughter,3
Land Stewards Wife,3
Land and Annuities,3
Land and Insurance Agent,3
Land and Investments,3
Land-Contractor's Labourer,3
Land-Owner (Farmer),3
Landed Propretor,3
Landed Proprietor J P,3
Landed Proprietor and Farmer,3
Landed Propritor,3
Landerers,3
Landlords Daughter,3
Landowner J P,3
Landowner and Farmer,3
Landowner's Son,3
Landress Domestic,3
Landry Girl,3
Landry Maid-Domestic Servant,3
Landry Work,3
Landry Worker,3
Lands and Ormitens,3
Lands and c,3
"Lands, Dividends and C and C",3
Landury Maid,3
Last Maker,3
Lather,3
Lauberer General,3
Laubour,3
Laubourer General,3
Laun Dress,3
Launderer,3
Laundery Made,3
Laundrees,3
Laundress (Domestic),3
Laundress Assistants,3
Laundress Asylum,3
Laundress D servant,3
Laundress Retired,3
Laundress Servant,3
Laundrey Maid,3
Laundry - Maid,3
Laundry Forewoman,3
Laundry M,3
Laundry Worker in Shirt Factory,3
Laundry Workers,3
Laundry's,3
Laundry-Woman,3
Laundrywoman,3
Laundy Hand,3
Laurdress,3
Law Clerck,3
Law Clerk Unemployed,3
Law Makers,3
Law Writer,3
Lawclerk,3
Lawn Weaver,3
Lawyers Clerk,3
Lay Evangelist,3
Leading Seaman,3
Learner Post Office,3
Learning Piano Music,3
Learning at Home,3
Leather Manufacturer,3
Leather Tanner,3
Leather Worker,3
Leighbour,3
Lemonade Bottler,3
Lennin Weaver,3
Letter Carrier G.P.O,3
Letter Press Feeder,3
Letter Printer,3
Letterpress Machineman,3
Leverg Private,3
Licenced Hawker,3
Licened Car Driver,3
License Publican,3
Licensed Car and Cab Driver,3
Licensed Grocer and Publican,3
Licensed Hawker,3
Licensed Pedlar,3
Licensed Trader and Farmer,3
Licensed Victuer and Grocer,3
Lieut Active Royal Fustion,3
Lieut Colonel Retired,3
Lieutenant Royal Navy,3
Life Insurance Inspector,3
Lift Man,3
Lime Carrier,3
