occupation,count
Council Sweeper,1
Council Watchman,1
Council Worker,1
Councillor,1
Councillor Co Bors' Belfast Solicitor,1
Counel Labouer,1
Counsil Labour,1
Counsil Labourer,1
Count Barrister Writer,1
Count Messenger,1
Count Road Surface Man,1
Count and General outdoor clerk solrs Dept Irish Land Commr,1
Counter,1
Counter Asistant,1
Counter Hand in Draper Establishment,1
Counter Hand in Draper-Shop,1
Counter Haul,1
Counter Land in Hardware Shop,1
Counter in Spinning Mill,1
Counter of Yarn Mill Worker,1
Counterfeit Coiner,1
Counterhand,1
Counters of Cattlestuart,1
Counters of Granard Peeress,1
Counters of Limerick,1
Countess of Milltown,1
Countess of Shannon,1
Counting Homen,1
Counting House Manager Tobacco Manufactory,1
Counting Yarn,1
Counting Yarn Factory Worker,1
Counton of Antrim,1
Country Gentleman,1
Country Gentleman J P for Kings Co,1
Country House Clerk in Shipyard,1
County ? R I Constaby,1
County ? R.I.C.,1
County Antrim,1
County Ass Collector,1
County Book Rate Collector,1
County Boroagh Counullon Cooper,1
County Burgh Councillor Baker,1
County Clerk Comercial,1
County Clerk Council,1
County Cormer,1
County Councellor Justice of Peace and Landowner,1
County Council Accountant Commissioner ?,1
County Council Accountant and Assistant Secretary,1
County Council Clark,1
County Council Clerk Pro. Tefn.,1
County Council Office Clerk,1
County Council Official,1
County Councillar Mineral Water Manufacturer,1
County Counciller I P For Gas Armagh and Down Dirtor of Medicine R N I Physician and Dinlish,1
County Councillor District Councillor Poor Law Guardier Corn Merchant Miller Farmer,1
County Councillor Nurseryman,1
County Councillor and Farmer,1
County Count Officer,1
County Court C. B. O.,1
County Court Civil Bill Officer,1
County Court Crier Unemployed,1
County Court Judge of Down,1
County Court Judge's Crier,1
County Court Officer,1
County Court Prier,1
County Court Registrar,1
County Court Valuer,1
County Court Valuse,1
County Gentleman Land Owner,1
County Gentleman and Justice of the Peace,1
County Inspector R I. Constabulary,1
County Inspector R.I. Constabulary,1
County Inspector R.I. Constabulery,1
County Inspector R.I.C,1
County Inspector and Barrack Master Royal Irish Constabulary,1
County Inspector of R I Constabulary (Retired),1
County Inspr R.I.C.,1
County Inspt.R.I.C,1
County Instr. R.I.Consby,1
County Inys R. I. C,1
County Iron Lamb No Occupation,1
County Magistrate Barrister at Law do not Practise,1
County Nork R.I.C. (Rite),1
County Pensioner,1
County Rd Labourer,1
County Road Overseer,1
County Road Oversier,1
County Serveyor's Servant,1
County Servyor,1
County Stamp Distributor (Retired),1
County Sullivan I.P,1
County Surfaceman Labourer,1
County Surveyer and Civil Engineer,1
County Surveyer's Clerk,1
County Surveyor Kings County,1
County Surveyor North Mayo and Civil Enginer B.E. M Inst. C.E. and c and c,1
County Surveyor and Civil Engineer,1
"County Surveyor of South Tyrone B. A., B. E.",1
County Surveyor's Steward,1
County councillor Newspaper Ed Throp,1
County of Arklon Paint,1
County-Road Labourer,1
Coupers Wife,1
Courerier,1
Court - Keeper,1
Court Agent Drapery,1
Court Cleaner,1
Court Clerk,1
Court Costumier,1
Court Crier and Butler,1
Court Cryer,1
Court Dress Maker,1
Court Dressmaker,1
Court Florist,1
Court House Caretaker,1
Court House Keeper and Nurse,1
Court Housekeeper,1
Court Hse Keeper,1
Court Judge,1
Court Keeper R I C Pensioner,1
Court Keeper and Clerk to County Connell,1
Court Messeger,1
"Court Messenger on Principal Profile Regy, Four Courts-and Writer's Clerk",1
Court Messings Four Courts,1
Court No1 ?,1
Court Official,1
Court Official Resorders Court,1
Court R.I. Consty,1
Court Receiver,1
Court Summons Server,1
Court Tipst off Kings Bench,1
Court Worker,1
Court or Session House Keeper,1
Court-Keeper,1
Courte Keeper,1
Courthouse Reeper,1
Cousian's Wife,1
Cousin House Keeper,1
Cousin Scholar,1
Cousin in Law,1
Coust D M Police,1
Coust R. I. C,1
Coustable R.I.C,1
Coustom House Door Gate Man,1
Cout Door Relief From Borrow Kane Ower,1
Coutioctor and Carrier,1
Covener in Tobacco Factory,1
Cover Painter,1
Cover Repairer (Railway Service),1
Cover Smiths Clerk,1
Coverer,1
Coverer in Tobacco Factory,1
Coverer in a Tobacco Factory,1
Covermaker,1
Covey,1
Cow,1
Cow Aird Farm Servant,1
Cow Dealer,1
Cow Doctor,1
Cow Doffer,1
Cow Gover,1
Cow Heard,1
Cow Heard Labourer,1
Cow Herd Domestic Ser,1
Cow Herd Domestic Servt.,1
Cow Jobber,1
Cow Keeper Dairy,1
Cow Keeper Dairy Proprietor,1
Cow Keeper and Car Owner,1
Cow Keeper and Dairy Owner,1
Cow Keeper and Dairyman,1
Cow Keepers Dairyman,1
Cow Merchant,1
Cow Owner and c Dairyman,1
Cow Servant,1
Cow Sheep Herd,1
Cow Switcher,1
Cow Traveller,1
Cow and Butter Broker,1
Cow keeper,1
Cow-Boy Domestic Servant,1
Cow-Keeper,1
Cow-Man,1
Cowel House Keeper,1
Cowkeeper and Dairy Man,1
Cowkeper,1
Cowman Domestic Servant,1
Cowper Master,1
Cowper Unemployed,1
Cowpers Daughter,1
Cowproprietor,1
Coxtes Timber Dray,1
Coy Inspr R.I.Consy,1
Coy Making,1
Coy Sceretary,1
Coy Sergt Major (Soldier),1
Coy Sergt Major Royal Garn Artillery,1
Coy Sg Major R A,1
Coy Sgt Major R.A.,1
Coy Sgt Major Rl Dvly,1
Coyer,1
Coysl 1st R.I. Reserve,1
Cp boy,1
Cpl 1st York L.I,1
Cpl 21st E of I Lancers,1
Cpl 4th B Rife Soldier Bac,1
Cpl 5 Minister Fusilic,1
Cptr,1
Cr Sergt 31 Royal Irish Regt,1
Cr Sergt H Roy Ir Fus,1
Cr Sergt Hall Porter Pensioner Royal Dublin Fusiliers,1
Cr Sgt R H M School,1
Cr. Sergt R. Innis Fas,1
Cr. Sergt. Army Pens. Infantry,1
Cr. Sergt. R. Irish Fus.,1
Cracisder,1
Cradle-Liner,1
Craftor,1
Craftsman,1
Craie Driver,1
Crain Driver and Dock Labourer,1
Crain Engineer,1
Crain Man Ship Yard,1
Crain Merchant,1
Crain-Man,1
Craker,1
Cram Driver,1
Crambrick Weaver,1
Cran Driver,1
Crane,1
Crane Boy,1
Crane Diver,1
Crane Drive at Works,1
Crane Driver Assistant,1
Crane Driver Ship Yard,1
Crane Driver in Engine Works,1
Crane Driver in Ship Yard,1
Crane Driver in Timber Pond,1
Crane Driver iron Foundry,1
Crane Driver of Boat,1
Crane Engine Driver,1
Crane Foreman,1
Crane Machine Man,1
Crane Man Railway Steam,1
Crane Man in Railway Line,1
Crane Stoker,1
Crane Worker,1
Crane-Man,1
Cranedriver,1
Craneman Harbour,1
Craneman Labourer,1
Craneman in Engine Works,1
Craneman in Steam Ship,1
Craper,1
Crapery Merchant,1
Crapper in Mill,1
Crasie Driver,1
Craushier,1
Crave Driver,1
Crave driver,1
Crayon Artist,1
Crck Dresser,1
Creaimery Manager,1
Cream Carter,1
Creamary Assistant,1
Creamary Properitor,1
Creameay Manager,1
Creamer Dairy Maid,1
Creamer Manager,1
Creameres Fire Man,1
Creameries,1
Creamery Apprentice,1
Creamery Apprentice Manager,1
Creamery Asistant,1
Creamery Ass't,1
Creamery Asst,1
Creamery Asst. Manager,1
Creamery Business,1
Creamery Carter,1
Creamery Clerk Employed,1
Creamery Dairy Maid,1
Creamery Dairyman,1
Creamery Employ,1
Creamery Employ Labourer,1
Creamery Employe,1
Creamery Employe in Butter Factory,1
Creamery Engin-Driver,1
Creamery Engine Worker,1
Creamery Engineer,1
Creamery Engr,1
Creamery Factory Engine Driver,1
Creamery Factory Hand,1
Creamery General Labourer,1
Creamery Hand,1
Creamery Hand Ger,1
Creamery Learner,1
Creamery Manager (Apprentice),1
Creamery Manager Disemployed,1
Creamery Manager Disengaged,1
Creamery Manager Wife,1
Creamery Manager and Farmer,1
Creamery Manager and Publican,1
Creamery Manager and Shop Keeper,1
Creamery Managerers,1
Creamery Manageress,1
Creamery Managers Wife,1
Creamery Mangar,1
Creamery Mangle Domestic Svt,1
Creamery Mangr,1
Creamery Myr,1
Creamery Official,1
Creamery Officials Son,1
Creamery Officials Wife,1
Creamery Operative,1
Creamery Owner,1
Creamery Proprietor Woollen Manufacturer and C,1
Creamery Secretary-Gardner,1
Creamery Student,1
Creamery Workman,1
Creamery Workman in,1
Creamery and Fireman,1
Creamery boy (Driving Cart-to),1
Creamery-Engine Driver,1
Creamey Assistant,1
Creaming Manager,1
Creammerys Boy at Butter,1
Creamry Seperater,1
Crean Porter,1
Creanery Manager,1
Crearnery Manager Grocer and Sub Postmaster,1
Credet Draper,1
Credit Drapers,1
Creel Maker,1
Creh man,1
Cremary Assistant,1
Cremery Attendant,1
Cremery Man,1
Cremery Manager's Son,1
Cremery Manager's Wife,1
Cremery Proprietor,1
Crenway Manager,1
Crerk,1
Crermery Manager,1
Cresorn Works,1
Cress Merchant,1
Crest Painter,1
Crews Agent,1
Criamery Manager,1
Criar Rolls Court,1
Cricket Manufacturer,1
Cricketer and Grounds Man,1
Crickett Ball Maker,1
Cricketter,1
Crier,1
Crier Admiralty ?,1
Crier Son Courts,1
Crier in Drivings Bensh,1
Crier of the Provate Court,1
"Crier to the Supreme Ct, Ireland",1
Crilly National School Carataker,1
Crimean Pensioner,1
Crimed Pensioner of the 44th Regts,1
Crinter,1
Cripple,1
Crisby House Property,1
Crisner in Bleach and Dye Works,1
Crisper Cloth,1
Crisper in Factory,1
Crisper in Linen Works,1
Crisper in Linnen Factory,1
Crist Soldier,1
Cristan B School,1
Crkcutter,1
Croach Worker,1
Croak,1
Crocer and Provision dealer,1
Crocer and Spirit Dealer,1
Crocer's Assistant,1
Crocer's Porter,1
Crocer's Worker,1
Croch Man,1
Crocha Worker,1
Croche Worker,1
Crochel Worker,1
Crochert Worker I Lace,1
Crochet - Worker,1
Crochet Dealer,1
Crochet Girl,1
Crochet Knitting,1
Crochet Lace Work,1
Crochet Lace Worker,1
Crochet Lacemaker,1
Crochet Laces,1
Crochet Maker,1
Crochet Nitter,1
Crochet Teacher,1
Crochet Work,1
Crochet Worker I L,1
Crocheter Irish Lace,1
Crocheter Lace,1
Crocheter of Lace,1
Crochetier,1
Crochett Worker,1
Crock Spinner Power,1
Crocket Lace Maker,1
Crocket Manufacturer,1
Crocket Weaver,1
Crocket Work I Lace,1
Crocketer Irish Lace,1
Crocthet,1
Crofes of Language,1
Crone Driver,1
Crone Man,1
Croper in Mill,1
Croping Room,1
Cropper in Factory,1
Cropper in Mill,1
Cropper in a Weaving Factory,1
Cropper of Linen,1
Croppersmith Apprentic,1
Cropping Machine Worker,1
Cropping Machinist,1
Crorcers Porter,1
Crosby Sergt Master Tailor 14 Houses,1
Croshe Girl,1
Crosheting,1
Croshing,1
Cross Winder in Factory,1
Cross and Paint Assistant,1
Crossing Keeper G.N.R,1
Crostitute,1
Crotchat Worker,1
Crotchel Worker,1
Crotcher,1
Crotcher Maker,1
Crotcher Worker,1
Crotchet Lace,1
Crotchet Lacemaker,1
Crotchet and Lace Worker,1
Crotcheter Lace,1
Crotchetier,1
Croteer,1
Crousier,1
Crowe Wilson and Co Salesman,1
Crown Bottler,1
Crown Service-on Staff of Regr of P S Clerks Dublin,1
Crown Solicitors Office,1
Crrand Boy,1
Crt Class Teacher,1
Cruel Bell Officer,1
Crune Driver,1
Crush Drawer,1
Cry Official,1
Crying,1
Cte Late 77th Regt Pensioner,1
Cu?esh agent,1
Cuagh Man,1
Cuate,1
Cube Domestic Servant,1
Cucking,1
Cuff Collay Maker,1
Cuff Stitcher,1
Cuff Turner,1
Cuff and Callor Maker Employed,1
Cuff and Colar Trade,1
Cuff and Collar Cutter,1
Cuff and Collar Stitcher,1
Cuff and Collar Worker,1
Cuff and Coller Maker,1
Cuff and Holler Finsher,1
Cuffana Collar Worker,1
Cugaged Care of Home,1
Cuisinier,1
Cuisiniere,1
Culkar,1
Cullar Machanik,1
Culling Pigs in Bacon Factory,1
Culpture,1
Culter in Paper Mill,1
Cultivator,1
Cultor Litterarum,1
Cuncil Labourer,1
Cuper,1
Cupie,1
Cupper and Farmer,1
Cur B. Officer Process Server,1
Curak B.A.,1
Curak of St Maltose Church Church of Ireland,1
Curale of Castlekcock and Clousilla and Master of Arts of Trinity College Dublin,1
Curate (Catholic),1
Curate Assistant of Clk,1
Curate Assistant of Kilkeel,1
Curate B A of Durham Unist,1
Curate B. A. R. U. I.,1
Curate B.A.,1
Curate C of Ireland B A,1
Curate Church Ireland,1
Curate Clergyman R.C Church,1
Curate Clergyman R.C. Church,1
Curate Clerk in Holy Orders,1
Curate I.C.,1
Curate Priest,1
Curate R. C.,1
Curate R. Catholic Church,1
Curate R.C. Church,1
Curate Roman Catholic,1
Curate St Stephens Ch,1
Curate Thos O Keffe,1
Curate and Minor Canon,1
Curate in C. of I.,1
Curate in Charge of Bectior Parish,1
Curate in Church of Ireland,1
Curate of C.I.,1
Curate of Carrignhane,1
Curate of Castlebar,1
Curate of Catholic Church,1
Curate of Christ Church Kingstown,1
Curate of Derry Catheoral,1
Curate of Dronun Parish Clerk in Holy Order,1
Curate of Moguly Marion Clergyman,1
Curate of Mohill,1
Curate of R. C. C.,1
"Curate of R. Catholic, Church",1
Curate of R.C.Church,1
Curate of Roman Catholic Church,1
Curate of St Michans Dublin,1
Curate of St Thomas Church of Ireland,1
Curate of St. Nicholas Galway. Church of Ireland,1
Curate's Wife,1
Curate-Assistant Priest,1
Curate-Church of Ireland,1
Curate-R.C. Church,1
Curate-Roman Catholic Church,1
Curate-in-Charge Parish of Parpertown Church of Ireland,1
"Curate-in-Charge, Ch, of Ireland Clergyman",1
Curate. Ch.of Ir.,1
Curate. Newtown Forbes R C Church R. Catholic Clergyman,1
"Curate: Ch. of Ireland B.A., L.L.B.",1
Curate: M. A.,1
Curated ? Clergyman Ch of Ireland,1
Curated Water Manufacture,1
Curater,1
Curater All Saints Church Belfast,1
Curator,1
Curator R B Garden,1
Curator Technical School,1
Curator W Works,1
Curator of Botl Garden,1
"Curator, Waterworks",1
Curats Ch.of Ireland,1
Curb Stone Dresser,1
Curbic,1
Curch of Ireland Clergyman,1
Curd Cuter,1
Curdickle Man,1
Curding Master,1
Curing Private,1
Curk Cutter,1
Curl Bill Officer and C,1
Curl R.I.C Officer,1
Curl Service Clerk Chief Crown Solicitor Dept London Ho,1
Curn Holy Orders,1
Curne Trades Commercial Traveller,1
Curragh Bailf,1
Curragh Builde-Farmer,1
Curragh Builder-Fisherman,1
Curragh Ranger,1
Current Factory Labourer,1
Currer Class Clerk Irishland Comm,1
Currier Leather Drawer,1
Currier Out of Employment,1
Currier and Servant,1
Currier-Unemployed,1
Curryer,1
Curtain Salesman,1
Curter at May General Carrier,1
Cushin Maker,1
Cushion Manufactuer,1
Cusler House Dock Labourer,1
Cussion Maker,1
Custom House Dock Ireland,1
Custom House Dock Master,1
Custom House Docks Clerk,1
Custom House Docks in Messenger,1
Custom House Keeper and R.I.C Pensioner,1
Custom House Office,1
Custom House Officer and Superannuated,1
Custom House Offices Rank Examing Officer,1
Custom House Pensioner,1
Custom House Porter,1
Custom Service,1
Custom's Watcher,1
Customer Boatman,1
Customer Officer,1
Customs,1
Customs Asst,1
Customs Boatmans,1
Customs Edgo,1
Customs O.D. Officer,1
Customs Officer (Training Officer),1
Customs Officer Outdoor Dept,1
Customs Student,1
Customs Warehousekeeper,1
Customs Watchman,1
Customs Waterguard Depart,1
Cut Student,1
Cut Worker,1
Cut?,1
Cutcher,1
Cute Mechanist,1
Cuter,1
Cuter Ironwaying Ware House,1
Cutfitter,1
Cutler and Surgical Instrument Maker,1
Cutler and Tinsmith,1
Cutler in Paper Trade,1
Cutler of Linen,1
Cutler's Apprentice,1
"Cutler, Genrale",1
Cutler. Dept. Register of Messenger Sligo Risk,1
Cutlers Helper,1
Cutstone Contractor,1
Cutter (Collar),1
Cutter (Corsets),1
Cutter (Factory),1
Cutter (Linen Warehouse),1
Cutter (Material),1
Cutter (Paper),1
Cutter (Pillow Case),1
Cutter - Tailor,1
Cutter ?,1
Cutter Blouse Apen,1
Cutter Buyer,1
Cutter Clothing Factory,1
Cutter Clothing Facty Limk,1
Cutter Collar,1
Cutter Collar Cuff,1
Cutter Collar and Cuff,1
Cutter Dealer and Farmer,1
Cutter Dealler,1
Cutter Dressmaker,1
Cutter Employer,1
Cutter Factory,1
Cutter Farm Son,1
Cutter Foreman,1
Cutter Foreman Tailor,1
Cutter Jr. Shirt Factory,1
Cutter Ladies Servant,1
Cutter Ladies Underclothing,1
Cutter Linen,1
Cutter Linen Firm,1
Cutter Linen Merchant,1
Cutter Linen Trade,1
Cutter Linen Warehouse,1
Cutter Master,1
Cutter Shirt,1
Cutter Shirt and Collar,1
Cutter Short Factory,1
Cutter Stock Clothing,1
Cutter Tailoring,1
Cutter Umbrella Manufactory,1
Cutter Warehouseman,1
Cutter Wareroom,1
Cutter Weaver,1
Cutter and Army Pensioner,1
Cutter and Electric Plater,1
Cutter and Manager,1
Cutter and Mcht Tailor,1
Cutter and Practical Tailor,1
Cutter and Provision Merchant and Grocer,1
Cutter and Salesman,1
Cutter and Tailor,1
Cutter at Clothing Factory,1
Cutter for Hosiery Trimmers,1
Cutter for Tailor,1
Cutter for Tailors,1
Cutter in Bedding Factory,1
Cutter in Book Factory,1
Cutter in Boot Shop,1
Cutter in Linen Factory,1
Cutter in Linen Ware House,1
Cutter in Pork Store,1
Cutter in Printing Works,1
Cutter in Priting Works,1
Cutter in Spinning Mill,1
Cutter in Tailers Shop,1
Cutter in Tailor Shop,1
Cutter in Tailoring Establishment,1
Cutter in Tailors Shop,1
Cutter in Under Cloathing Factory,1
Cutter in Ware House,1
Cutter in Ware Room,1
Cutter in a Handkerchief Factory,1
Cutter maker in Factory,1
Cutter of Boot Tops,1
Cutter of Hanaks,1
Cutter of Handkerchief,1
Cutter of Handkerchiefs,1
Cutter of Ladies Garments,1
Cutter of Leather,1
Cutter-Factory,1
Cutter-Retired,1
Cutter-Tailoring,1
Cutter-Tailors,1
Cutting Clothery Factory,1
Cutting Machine,1
Cutting Shams,1
Cuttle Drover and Herd,1
Cuttler in General,1
Cuttlers Porter,1
Cvl and Colour Storeman,1
Cy Solider,1
Cy?ettemaker,1
Cycicle Fitter,1
Cycle Agent Etc,1
Cycle Agent Explosive Agent,1
Cycle Agent Fitter and C,1
Cycle Agent and Hardware Merchant,1
Cycle Agent and Plumber,1
Cycle Agent and School Attendance Officer,1
Cycle Agent and Tyre Traveller,1
Cycle Agent's Assistant,1
Cycle Aprentice,1
Cycle Assist.,1
Cycle Assistant,1
Cycle Collector,1
Cycle Depot Manager,1
Cycle Enameler,1
Cycle Engineer (Master),1
Cycle Engineere,1
Cycle Factor,1
Cycle Factor Agent etc,1
Cycle Factor and Engineer,1
Cycle Factory Worker,1
Cycle Finisher,1
Cycle Fitter at Factory,1
Cycle Hand,1
Cycle Machanice Unemployed,1
Cycle Machanick,1
Cycle Machanist,1
Cycle Machenist,1
Cycle Machinest,1
Cycle Machinst,1
Cycle Maker Master,1
Cycle Maker Naval Pensioner,1
Cycle Maker and Dealer,1
Cycle Maker's Apprentice,1
Cycle Mancller,1
Cycle Manufacture,1
Cycle Manufacturer ?,1
Cycle Manufacturer and Broker,1
Cycle Manufacturer and Merchant,1
Cycle Manufactures,1
Cycle Master Mechanic,1
Cycle Mchanic,1
Cycle Mechanic Maker,1
Cycle Mechanic Master,1
Cycle Mechanic Unemployed,1
Cycle Mechanic's Assistant,1
Cycle Mechanic's Improver,1
Cycle Mechanice,1
Cycle Mechanics Assistant,1
Cycle Mechanist Polisher,1
Cycle Mechare,1
Cycle Mechnician,1
Cycle Merchant and General Works,1
Cycle Messenger,1
Cycle Plaiter,1
Cycle Plater,1
Cycle Pneumate Repaires,1
Cycle Porter,1
Cycle Repainen and C and Postman,1
Cycle Repaires,1
Cycle Ripaier,1
Cycle School Proprietor,1
Cycle Shop,1
Cycle Trade Commercial Traveller,1
Cycle Trader and Farmer,1
"Cycle Trader, Rubber Factor",1
Cycle Turner,1
Cycle Tyres,1
Cycle Tyres Manager and Traveller,1
Cycle and Agricultural Mechanical Engineer,1
Cycle and General Merchant,1
Cycle and Insurance Agent,1
Cycle and Motor Agent,1
Cycle and Motor Engineer,1
Cycle and Rent Agent,1
Cycle mechanie,1
Cycle-Manager,1
Cyclemaker,1
Cyclengineer and Publican,1
Cycler Trade,1
Cycles Manufacturer,1
Cycles Salesman,1
Cycles Work,1
Cycling Journalist,1
Cycling Machanie,1
Cycling Mechenic,1
Cyclist Maker,1
Cyclist Repairer,1
Cyclist etc,1
Cyclists,1
Cyclists Maker,1
Cyclists Messenger,1
Cyclists Rest Proprietress,1
Cyicelor Firearms Retired Mechanic,1
Cyicle Maker,1
Cylce Mechanic,1
Cyle Repairer,1
Cylender Printer,1
Cylinder Cotton Printer,1
Cyole Engineer,1
Cyster Planter,1
"D Agl ""Retd""",1
D Baker,1
D C Farmer,1
D Coachman Domestic,1
D Collector,1
D Cook Servant,1
D Cough Man,1
D D Presbyterian Minister,1
D Daughter,1
D Farmers Daughter,1
D Gardener,1
D H Laborer,1
D House Keeper,1
D House Maid,1
D Housekeeper,1
D Housekeeper D S,1
D I R I Constabulaye,1
D I. R. I C,1
D Inspector R I C,1
D K F & C Folder,1
D L . J P,1
D L Distiller,1
D L J P,1
D L J P Barrister not in Practice,1
D L J P Land Lord,1
D L and I P,1
D L.I.P. Landowner,1
D Lberer,1
D Lenin Worker,1
D M Apprentice,1
D M C Pensioner,1
D M P,1
D M P Car Driver,1
D M P Penshioner,1
D M P Pensioner Retired Constable,1
D M P Police Const,1
D M P Police Constable,1
D M P Sergeant,1
D M Police (Const),1
D M Police Const,1
D M Police Pensioner (Sergeant),1
D M Police Sergt,1
D M Policeman,1
D M R Constable,1
D M T C s Emergency Driver,1
D Making,1
D Man's Daughter,1
D Nurse,1
D S Housemaid,1
D S Nurse,1
D S R I C,1
D S Servant,1
D S Unployed,1
D Sant of Employment,1
D Sarg Gonl C B Ge,1
D Servan Gardener,1
D Servant (Housemaid),1
D Servant Agl Labour,1
D Servant Butler,1
D Servant Cook House Maid,1
D Servant Domestic,1
D Servant Gardener,1
D Servant Generally,1
D Servant House Keeper,1
D Servant Housekeeper,1
D Servant Laundress,1
D Servant Maid,1
D Servant Mase,1
D Servant P Maid,1
D Servant Parlour,1
D Servant Seamstress,1
D Servant Unemployed,1
D Servant Unemplyes,1
D Servant Yard Man,1
D Servants,1
D Servent Coachman,1
D Service,1
D Servt Coachman,1
D Servt Gardener,1
D Sevant,1
D Surveyor,1
D U J Motorman,1
D U Policeman,1
D U T ?,1
D Winder,1
D at School,1
D in Law,1
D in the Navy (Retired),1
"D, Card Lacer",1
"D, M, Police, Pensioner",1
D-Servant-Housemaid,1
D-Servant-Parlourmaid,1
D.,1
D. Apprentice,1
D. C. Farmer,1
D. C. and P. L. G. Farmer,1
D. Coachman,1
D. Councillor Farmer,1
D. House Keeper,1
D. Housekeeper,1
D. I. J. P,1
D. I. R. I. C,1
D. I. R. I. C.,1
D. I. R. I. Constabulary,1
D. J. R. I. Constaby,1
"D. J., R. I. Constabulary",1
D. L,1
D. L-T. P. P. L .G .County L District Councillor,1
D. L. and I. P.,1
D. L. and J. P.,1
D. L. and J. P. Civil Engineer,1
D. M. P,1
D. M. P Pensioner,1
D. M. P. Pensioner,1
D. M. Police,1
D. M. Police Man,1
D. M. Police Sergeant,1
D. M. Policeman,1
D. Maker,1
D. Metropolitian Policeman on Leave,1
D. Mus-Oxon,1
D. Respector of School,1
D. S. K. Weaver,1
D. S. Maid,1
D. S. Nurse,1
D. Servant (Cook),1
D. Servant (Housemaid),1
D. Servant Coffee Bar Asstant,1
D. Servant Coffee Bar Man,1
"D. Servant, General",1
D. Servant-Hall Porter,1
D. Shop Keeper,1
D. U. T. Co Timekeeper,1
D.C.J.P. Farmer,1
D.D. Canon Ch. of I.,1
D.D. Clerk in Holy Orders and Rector of Athlone,1
D.D. Clk,1
D.D. Clk in Holy Orders,1
D.D. and T.P.,1
D.D.T,1
"D.D.T.C.D. Rector of St George's, Belfast",1
D.E.J.P.,1
D.G.R.I.C.,1
D.I R.I.C,1
D.I. R.I.C.,1
D.I.J.H R.N.,1
D.I.R.H,1
D.I.R.I. Constabulary,1
D.I.R.I. Consty,1
D.I.R.I.C,1
D.I.R.I.C.,1
D.I.R.I.Constabulary,1
